#{"t_start": 1655664747.975679, "env_id": "PandaGraspDepthDense-v1"}
r,l,t
-8.689223,50,4.869568
-9.052534,50,10.601703
-9.137966,50,16.421464
-9.044954,50,21.4144
-7.414137,50,27.584604
-9.270139,50,32.916128
-36.711876,50,45.030606
-32.522521,50,51.014065
-22.949479,50,63.360364
-8.874313,50,69.046326
-19.14079,50,82.542913
-22.577145,50,88.314372
-36.166904,50,100.435393
-30.741012,50,105.243739
-14.837425,50,117.840827
-13.233151,50,123.071285
-35.189564,50,135.558197
-35.338707,50,141.250571
-26.183082,50,154.814174
-25.909574,50,160.868188
-30.934658,50,175.038422
-31.358887,50,180.377644
-8.031528,50,193.306009
-9.927884,50,199.822463
-23.509805,50,213.08275
-14.909992,50,217.692181
-46.565503,50,229.521244
-41.274007,50,233.899499
-18.026336,50,246.852952
-18.047707,50,252.20679
-30.492892,50,265.848322
-31.245235,50,271.232574
-29.059434,50,284.898407
-32.506022,50,290.059135
-19.103403,50,304.097795
-23.880408,50,310.574446
-32.310978,50,324.501405
-27.503041,50,330.055627
-15.107376,50,343.670115
-11.936393,50,349.586666
-18.395667,50,362.146793
-25.719219,50,367.698589
-21.013738,50,380.804855
-19.766159,50,386.270843
-10.869183,50,398.525803
-15.910864,50,404.346588
-3.991366,50,417.93538
-9.089096,50,424.073806
-9.565925,50,436.448404
-8.327646,50,442.297999
-12.613727,50,456.176966
-16.145297,50,462.245426
-12.028586,50,475.600355
-12.086036,50,481.139911
-13.383631,50,494.755718
-12.474139,50,499.784059
-9.870618,50,513.006583
-11.670281,50,519.265345
-20.988474,50,532.952422
-14.392079,50,539.388012
-15.141335,50,553.149918
-12.601744,50,559.612614
-18.581922,50,571.537944
-15.733125,50,576.906111
-19.074211,50,590.247372
-19.617948,50,595.388269
-9.353635,50,607.796019
-10.217034,50,612.700239
-10.050566,50,625.718965
-7.728116,50,630.478605
-11.511982,50,643.271735
-3.417645,50,649.420406
-11.388522,50,661.918373
-6.760769,50,666.963972
-16.315825,50,679.918185
-16.792002,50,685.842553
-7.346167,50,698.27212
-13.476061,50,703.324978
-13.052229,50,717.190636
-8.065465,50,723.357867
-6.393548,50,735.288881
-1.297485,16,737.171451
-8.495959,50,749.340491
-8.793706,50,754.888989
-12.599554,50,768.352314
-7.598071,50,773.199342
-13.057632,50,786.016733
-8.789454,50,790.996159
-6.191553,50,804.161257
-3.438328,50,810.253739
-4.169857,50,822.178177
-9.803895,50,827.914251
-2.175032,50,841.48949
-5.011147,50,847.402392
-4.913108,50,860.377096
-12.951857,50,865.26421
-14.083632,50,877.499558
-6.39524,50,882.861504
-8.010429,50,895.329961
-11.141592,50,900.704602
-2.53732,50,914.176767
-9.291426,50,919.832026
-7.108035,50,933.058765
-10.260485,50,938.278011
-3.061234,50,951.600208
-7.483734,50,958.226873
-3.040486,50,971.687284
-7.838735,50,977.787298
-10.617599,50,991.423672
-10.108481,50,997.703409
-5.832176,50,1011.209684
-4.113267,50,1017.154411
-12.458868,50,1031.036707
-3.668478,50,1036.103191
-8.953284,50,1049.516625
-6.443672,50,1055.749938
-8.522213,50,1068.531431
-6.34467,50,1075.076522
-11.603091,50,1087.752308
-3.73396,50,1093.867999
-3.364274,50,1106.920481
-6.245319,50,1111.789205
-5.767738,50,1124.598639
-10.756777,50,1130.841605
-11.267339,50,1142.042268
-6.285083,50,1147.714735
-5.565448,50,1160.039295
-2.772013,50,1165.858644
-9.575476,50,1178.365483
-4.901707,50,1184.07271
-5.31195,50,1198.059898
-9.742762,50,1203.508522
-12.225626,50,1217.049737
-12.050694,50,1223.433429
-8.890224,50,1237.095153
-7.259596,50,1242.124495
-10.741888,50,1253.977366
-8.565164,50,1258.903502
-4.639063,50,1271.858411
-9.478731,50,1276.718362
-8.609788,50,1290.8167
-5.769616,50,1296.048101
-7.648566,50,1308.829892
-7.104148,50,1314.522418
-6.55453,50,1327.528237
