#{"t_start": 1656761887.971107, "env_id": "PandaGraspDepth-v1"}
r,l,t
-50.0,50,0.568207
-50.0,50,1.127918
-50.0,50,1.644353
-50.0,50,2.17347
-50.0,50,2.719759
-50.0,50,3.248378
-50.0,50,3.777865
-50.0,50,4.30822
-50.0,50,4.80597
-50.0,50,5.44354
-50.0,50,5.957523
-50.0,50,6.477452
-50.0,50,6.969937
-50.0,50,7.480638
-50.0,50,7.953601
-50.0,50,8.430569
-50.0,50,8.906679
-50.0,50,9.386669
-50.0,50,9.866699
-50.0,50,10.368659
-50.0,50,10.90704
-50.0,50,11.481416
-50.0,50,11.998058
-50.0,50,12.505043
-50.0,50,13.101879
-50.0,50,13.578683
-50.0,50,14.057348
-50.0,50,14.849133
-50.0,50,15.409163
-50.0,50,15.98245
-50.0,50,16.691218
-50.0,50,17.505908
-50.0,50,18.306039
-50.0,50,19.070629
-50.0,50,19.809828
-50.0,50,20.679048
-50.0,50,21.47857
-50.0,50,22.366528
-50.0,50,23.271266
-50.0,50,24.083214
-50.0,50,24.737377
-50.0,50,25.337596
-50.0,50,25.922402
-50.0,50,26.720462
-50.0,50,27.639674
-50.0,50,28.547332
-50.0,50,31.663593
-50.0,50,34.266495
-50.0,50,36.756749
-50.0,50,39.290658
-50.0,50,41.757488
-50.0,50,44.453704
-50.0,50,46.854532
-50.0,50,49.891472
-50.0,50,52.661898
-50.0,50,54.836523
-50.0,50,56.304449
-50.0,50,57.739294
-50.0,50,59.179695
-50.0,50,61.230777
-50.0,50,63.338214
-50.0,50,64.677819
-50.0,50,66.387733
-50.0,50,67.92559
-50.0,50,69.493049
-50.0,50,71.051077
-50.0,50,72.830755
-50.0,50,74.262192
-50.0,50,76.073638
-50.0,50,77.834086
-50.0,50,79.672915
-17.0,18,81.031381
-50.0,50,82.711035
-50.0,50,84.357242
-50.0,50,86.059107
-50.0,50,87.816566
-50.0,50,89.453882
-50.0,50,91.118778
-50.0,50,92.696917
-50.0,50,94.33255
-50.0,50,95.949054
-50.0,50,97.812586
-50.0,50,99.502333
-50.0,50,101.208098
-50.0,50,103.137679
-50.0,50,104.851097
-50.0,50,107.232244
-50.0,50,110.467047
-50.0,50,113.706409
-50.0,50,117.382943
-50.0,50,120.786455
-50.0,50,124.167309
-50.0,50,127.003474
-50.0,50,129.477454
-50.0,50,132.687487
-50.0,50,134.923582
-50.0,50,137.399132
-50.0,50,139.676533
-50.0,50,141.945461
-50.0,50,144.155987
-50.0,50,145.565883
-50.0,50,147.347573
-50.0,50,148.908359
-50.0,50,150.847045
-50.0,50,152.482237
-50.0,50,154.15784
-50.0,50,155.853431
-50.0,50,157.596127
-50.0,50,159.512066
-50.0,50,161.349156
-50.0,50,163.284894
-50.0,50,165.130212
-50.0,50,167.126286
-50.0,50,169.120987
-50.0,50,171.226482
-50.0,50,173.438828
-50.0,50,175.190599
-50.0,50,177.338398
