#{"t_start": 1656200362.13551, "env_id": "PandaReachDepthDense-v1"}
r,l,t
-10.316716,50,3.398679
-11.304725,50,6.655336
-8.774354,50,10.050264
-4.318905,50,13.439733
-13.487481,50,17.076413
-7.629365,50,20.682124
-13.30522,50,24.057349
-12.212987,50,27.445684
-32.352861,50,39.37312
-22.647925,50,42.48866
-28.069982,50,55.459458
-35.867,50,58.652606
-25.431137,50,70.75584
-34.545009,50,74.420599
-22.882867,50,87.862439
-22.028638,50,91.36605
-28.541537,50,104.086063
-33.550619,50,107.572988
-30.717315,50,120.698264
-32.80207,50,124.033276
-11.018737,50,127.474045
-16.746099,50,130.813717
-6.101851,50,134.425404
-7.532236,50,137.885081
-20.47166,50,150.497951
-20.668515,50,153.753703
-41.234994,50,166.388299
-44.50096,50,170.069633
-22.185152,50,183.374816
-21.124633,50,186.689874
-21.97116,50,199.811836
-19.679841,50,203.38891
-23.247552,50,216.734452
-15.435169,50,220.23935
-20.178863,50,232.497941
-17.031327,50,235.956482
-19.80515,50,249.193594
-20.871305,50,252.746867
-17.810865,50,266.190786
-26.025165,50,270.788306
-14.999442,50,284.284688
-18.858382,50,287.643368
-25.38078,50,299.683687
-11.243813,50,302.983489
-22.727937,50,306.713073
-22.509175,50,310.183396
-15.268216,50,313.489639
-17.629886,50,316.782154
-28.837969,50,328.512907
-14.975668,50,332.263309
-7.724914,50,346.085261
-16.729265,50,349.556585
-7.958893,50,362.703209
-11.12549,50,366.704491
-14.421113,50,379.465244
-15.7376,50,382.831414
-13.729093,50,396.094562
-11.870876,50,399.485586
-13.769441,50,412.610773
-18.874542,50,416.318548
-49.241285,50,428.162367
-40.467781,50,431.136455
-12.09706,50,443.843022
-17.894071,50,447.244939
-23.148727,50,459.204194
-18.076568,50,462.608661
-16.04525,50,475.473581
-23.23491,50,478.66818
-16.480514,50,481.904161
-23.441944,50,485.115643
-26.806768,50,488.291652
-30.004412,50,491.514118
-29.539863,50,504.091867
-23.168966,50,507.404254
-55.835338,50,519.342411
-44.104379,50,522.419702
-43.340963,50,534.911021
-45.799743,50,537.91966
-45.148025,50,549.852479
-51.263983,50,552.948164
-54.438781,50,566.389032
-42.518787,50,569.84987
-48.020728,50,581.741922
-44.087815,50,584.76969
-48.642225,50,597.362296
-49.94369,50,600.33199
-45.486626,50,612.141998
-39.302576,50,615.126137
-42.503542,50,627.427035
-49.271678,50,630.411514
-50.728157,50,642.404096
-45.558002,50,645.69673
-48.843025,50,649.724595
-49.679491,50,653.057238
-51.412457,50,656.054633
-47.267853,50,659.133064
-51.510703,50,671.691769
-49.500031,50,675.129926
-47.65269,50,688.003325
-41.62989,50,691.139545
-53.38945,50,703.297328
-48.820586,50,706.206546
-52.286807,50,718.542302
-40.911901,50,721.545277
-46.312642,50,733.636911
-52.648012,50,737.211798
-43.597082,50,749.546086
-49.865836,50,752.623049
-47.428772,50,765.153199
