#{"t_start": 1656180726.2789571, "env_id": "PandaReachDepthDense-v1"}
r,l,t
-6.708257,50,12.035365
-8.775593,50,20.060485
-7.870203,50,28.013871
-7.48182,50,35.818452
-37.972993,50,50.544364
-36.552546,50,58.241588
-18.169669,50,72.202056
-19.408644,50,79.944633
-35.581581,50,95.082501
-39.646546,50,102.647129
-43.770922,50,117.938074
-47.724495,50,125.718227
-48.04185,50,140.424698
-37.181758,50,147.369294
-24.562657,50,162.028927
-16.343571,50,170.235842
-22.085946,50,185.166323
-20.094573,50,192.918829
-39.039165,50,208.3051
-43.607967,50,215.933806
-13.987207,50,223.20054
-12.812494,50,230.542285
-14.833492,50,245.764373
-21.774925,50,254.103289
-34.912183,50,269.195723
-37.153944,50,277.094808
-27.940873,50,292.229061
-26.134654,50,299.442172
-16.447645,50,313.665949
-13.355127,50,321.072453
-14.966917,50,336.468014
-16.357903,50,344.748018
-11.549746,50,360.622454
-15.252109,50,368.595475
-16.646314,50,382.571226
-14.566695,50,390.060626
