#{"t_start": 1650771139.9059956, "env_id": "PandaGraspDepthDense-v1"}
r,l,t
-11.354952,50,3.551776
-12.231633,50,6.807868
-9.375268,50,10.061563
-12.507999,50,13.252694
-10.550329,50,16.543369
-16.46592,50,19.850462
-17.008723,50,23.268674
-10.139918,50,26.83251
-8.666064,50,30.09959
-12.321144,50,33.743168
-12.123554,50,38.266727
-6.33581,50,42.855036
-10.756111,50,46.898257
-11.506303,50,50.204917
-16.029472,50,53.588696
-10.501434,50,57.110723
-10.171567,50,60.610823
-15.293061,50,64.196392
-8.786828,50,67.484139
-15.048717,50,70.739973
-17.280671,50,74.761213
-11.365129,50,78.278886
-13.09032,50,81.855161
-12.958289,50,85.129864
-16.560312,50,88.36426
-11.400516,50,91.623264
-17.491516,50,95.657617
-7.962506,50,100.128443
-6.674531,50,104.657652
-15.327826,50,109.198381
-19.397692,50,113.733643
-14.673376,50,118.240134
-42.990672,50,122.793292
-18.472138,50,127.370659
-13.149267,50,131.907588
-15.880632,50,135.927166
-8.637621,50,139.308516
-11.306763,50,142.820651
-10.676983,50,146.030765
-19.920243,50,149.623599
-26.4883,50,152.854335
-9.213076,50,156.119576
-15.978729,50,159.512293
-6.889239,50,162.784074
-10.543696,50,166.42427
-46.832026,50,170.004037
-8.459376,50,173.288762
-11.209845,50,176.552254
-18.885217,50,180.113798
-8.135964,50,184.048732
-19.500025,50,187.298017
-9.78776,50,190.833806
-13.881998,50,194.232881
-12.184009,50,197.451739
-26.746427,50,200.694371
-11.006812,50,203.939711
-9.117381,50,207.234192
-4.786661,50,210.97385
-13.196323,50,214.324361
-14.209225,50,217.839965
-7.088109,50,221.194785
-9.807921,50,224.459794
-1.039624,9,225.0603
-7.59892,50,228.410757
-11.54461,50,231.679213
-10.443458,50,235.3571
-18.016847,50,238.650254
-15.868428,50,241.920537
-8.62671,50,245.192379
-10.180021,50,248.461588
-0.569314,6,248.86757
-13.503448,50,252.12864
-12.621666,50,255.428457
-17.351928,50,259.52382
-18.463962,50,262.751228
-16.163654,50,266.006153
-14.522389,50,269.309082
-8.514236,50,272.711124
-11.371771,50,275.93737
-10.230342,50,279.662967
-23.233891,50,282.907387
-10.256393,50,286.074894
-17.8224,50,289.230999
-13.880113,50,292.458911
-12.706266,50,295.700986
-16.424843,50,298.948486
-10.822793,49,302.122235
-11.291179,50,305.326304
-12.151299,50,308.570899
-21.041994,50,311.832079
-9.330001,50,315.097626
-6.89702,50,318.352053
-9.458962,50,321.596949
-6.281617,50,324.977088
-5.845484,50,328.237761
-14.48129,50,331.462772
-17.151541,50,334.705938
-9.275183,50,338.380199
-8.102206,50,342.829343
-1.757364,11,343.846002
-16.581493,50,347.957873
-9.985032,50,351.182357
-10.655431,50,354.464226
-18.414235,50,357.691967
-10.36589,50,360.963003
-11.840119,50,364.199877
