#{"t_start": 1650771139.9775665, "env_id": "PandaGraspDepthDense-v1"}
r,l,t
-10.044983,50,3.518844
-9.759913,50,6.776339
-15.391749,50,10.027955
-10.154132,50,13.21955
-18.906252,50,16.512317
-9.31934,50,19.818215
-7.200473,50,23.236331
-8.000189,50,26.800449
-9.052981,50,30.06828
-10.720975,50,33.726375
-11.958727,50,38.249429
-8.045996,50,42.838706
-1.346138,14,44.272813
-9.918145,50,47.799789
-5.133005,50,51.097885
-8.878721,50,54.606773
-9.820082,50,58.138511
-14.776488,50,61.587984
-9.677118,50,65.083452
-13.424652,50,68.378141
-9.961,50,72.014828
-10.478506,50,75.886228
-9.465265,50,79.2807
-10.708802,50,82.735339
-22.116353,50,86.014102
-21.850793,50,89.238893
-9.546712,50,92.511597
-20.249922,50,96.905674
-13.746294,50,101.36995
-11.586775,50,105.907706
-2.177746,14,107.179139
-7.223879,50,111.705148
-6.68702,50,116.225796
-14.096079,50,120.752397
-6.066323,50,125.3339
-10.526133,50,129.870779
-12.373557,50,134.42114
-13.011128,50,137.712807
-7.382048,50,141.34557
-24.234219,50,144.56028
-8.566603,50,147.897116
-16.267908,50,151.376639
-12.791962,50,154.65206
-13.745711,50,158.042164
-20.74886,50,161.314142
-11.892091,50,164.572441
-9.728482,50,168.526586
-7.991571,50,171.805763
-15.341229,50,175.067839
-12.160474,50,178.591344
-8.471482,50,182.489384
-11.01654,50,185.817841
-6.647204,50,189.355131
-12.474075,50,192.750846
-11.688832,50,195.99138
-12.679435,50,199.214592
-13.211957,50,202.455363
-9.568856,50,205.737162
-13.245764,50,209.10651
-10.737658,50,212.769698
-8.581981,50,216.350641
-16.826264,50,219.645191
-13.147452,50,222.981188
-21.520796,50,226.28922
-9.931858,50,229.618342
-18.72799,50,232.9338
-13.950743,50,236.558846
-9.776064,50,239.853893
-12.997311,50,243.1321
-9.096501,50,246.398102
-9.905563,50,249.694284
-8.905452,50,252.945454
-7.817191,50,256.388108
-13.643257,50,260.329428
-16.360838,50,263.561693
-6.479874,50,266.915266
-11.591181,50,270.112879
-12.618317,50,273.51136
-10.217424,50,277.1221
-17.945823,50,280.493717
-10.608357,50,283.709234
-9.633331,50,286.861377
-10.366091,50,290.034572
-20.269505,50,293.266198
-17.063677,50,296.517951
-10.624763,50,299.763891
-10.797182,50,302.985656
-13.329538,50,306.210395
-7.91828,50,309.478234
-7.312882,50,312.710761
-8.989529,50,315.966931
-14.344386,50,319.226893
-9.940726,50,322.611851
-11.701525,50,325.859689
-9.099771,50,329.115345
-20.062864,50,332.357955
-11.823238,50,335.586518
-6.629038,50,339.612181
-17.191543,50,344.088152
-8.131257,50,348.113542
-8.408179,50,351.347
-16.067006,50,354.624302
-10.128413,50,357.851004
-9.831848,50,361.122777
-19.709685,50,364.357817
-20.348134,50,367.88631
-7.975799,50,371.132297
-10.691049,50,374.465501
-6.191894,50,377.712877
-8.797585,50,380.970746
-9.116587,50,384.180665
-10.427813,50,387.429515
-29.607639,50,390.730471
-10.071829,50,393.944785
-10.21707,50,397.19641
-12.960927,50,400.394626
-9.07574,50,403.933622
-10.750635,50,407.228808
-0.589166,6,407.634135
-10.647073,50,410.866344
-13.868115,50,414.09909
-8.539006,50,417.641497
-8.628752,50,421.226385
-21.249656,50,424.484076
-7.132059,50,427.741954
-10.664385,50,431.291857
-10.556215,50,434.718379
-7.458419,50,437.95522
-6.863316,50,441.203826
-9.569622,50,444.767308
-17.206344,50,448.05942
-13.324043,50,451.688393
-6.565943,50,455.083987
-8.598422,50,458.29734
-13.023608,50,461.514952
-6.134703,50,464.770606
-10.332734,50,468.286992
-13.514616,50,472.484517
-14.84835,50,476.147771
-7.78808,50,479.412544
-12.509491,50,482.652969
-11.680376,50,485.900506
-10.43747,50,489.103387
-16.556396,50,492.637211
-10.880168,50,495.916606
-8.786473,50,499.154503
-6.029416,50,502.411939
-22.288966,50,505.905159
-14.033577,50,509.703727
-13.519612,50,513.271141
-19.934764,50,516.494994
-6.923371,50,519.749995
-22.507064,50,522.98182
-8.314633,50,526.229319
-6.228599,50,529.460818
-12.172534,50,532.706555
-10.025581,50,536.255507
-9.468747,50,539.487565
-10.468421,50,542.723657
-16.36411,50,545.988937
-10.220048,50,549.482852
-8.554777,50,552.741018
-9.767056,50,556.004639
-18.013537,50,559.240943
-32.055343,50,562.468976
-8.732342,50,565.727287
-10.219929,50,568.972834
-8.237563,50,572.1968
-14.142647,50,575.442782
-11.957918,50,578.654637
-9.183588,50,581.922414
-13.384645,50,585.147792
-10.713898,50,588.445351
-26.523999,50,591.833944
-13.123476,50,595.351022
-11.280273,50,598.559143
-14.155602,50,601.760466
-18.729541,50,605.155144
-7.500461,50,608.361246
-10.191678,50,611.600536
-8.193802,50,615.274668
-7.69931,50,618.900693
-13.702927,50,622.117039
-16.084335,50,625.664887
-13.193198,50,629.058424
-16.21274,50,632.371205
-8.531906,50,635.67303
-9.209218,50,638.895277
-11.623348,50,642.15176
-16.152306,50,646.068624
-8.107703,50,649.321033
-9.119159,50,652.572042
-9.229416,50,656.153187
-13.29525,50,659.339144
-19.389496,50,662.951067
-9.793726,50,666.207837
-8.8727,50,669.479221
-11.409904,50,672.71713
-13.923843,50,676.399112
-7.692925,50,679.945897
-7.573859,50,683.185687
-7.499775,50,686.454351
-9.137356,50,689.698532
-15.92809,50,692.905114
-6.819055,50,696.156214
-13.942182,50,699.581584
-21.700982,50,703.246057
-9.476342,50,706.447445
-12.7933,50,709.682013
-7.109082,50,712.931194
-19.930305,50,716.133954
-10.789501,50,719.37944
-12.813115,50,722.621079
-9.175566,50,725.861655
-7.879372,50,729.113067
-19.151281,50,732.364831
-1.964427,25,734.004631
-9.199572,50,737.23754
-8.442797,50,740.811497
-8.879833,50,744.107396
-7.461345,50,747.360555
-9.95838,50,750.609333
-18.132333,50,754.187064
-13.870239,50,757.404897
-17.983104,50,760.659512
-8.383532,50,763.916559
-15.275543,50,767.11626
-13.736845,50,770.379817
-11.477144,50,773.627493
-11.098562,50,776.867836
-7.957767,50,780.134829
-9.99172,50,783.375537
-1.960332,15,784.544657
-7.278753,50,787.834301
-9.310094,50,791.070521
-15.676212,50,794.336483
-12.820521,50,797.586651
-12.049797,50,800.793189
-16.550764,50,804.017635
-23.681032,50,807.23871
-5.850742,50,810.475699
-10.778453,50,813.812309
-13.32081,50,817.265053
-13.274036,50,820.519915
-14.512701,50,823.773317
-11.856231,50,827.010752
-14.754433,50,830.254567
-11.818065,50,833.490356
-11.977819,50,836.733994
-11.886154,50,839.96151
-14.118029,50,843.208571
-8.406271,50,846.464637
-13.342502,50,849.709414
-10.485344,50,854.111058
-8.474269,50,857.613993
-17.066371,50,860.873873
-8.177505,50,864.121597
-13.441939,50,867.301276
-8.562342,50,870.544831
-9.647194,50,873.812346
-14.530062,50,877.050047
