#{"t_start": 1656803717.5453956, "env_id": "PandaReachDepth-v1"}
r,l,t
-50.0,50,0.363572
-48.0,50,0.631746
-50.0,50,0.863829
-49.0,50,1.098179
-50.0,50,1.33734
-50.0,50,1.563273
-50.0,50,1.793391
-50.0,50,2.037686
-50.0,50,2.275396
-50.0,50,2.524813
-50.0,50,2.851448
-50.0,50,3.228923
-47.0,50,3.573513
-50.0,50,3.957968
-50.0,50,4.333078
-50.0,50,4.702872
-50.0,50,5.103695
-49.0,50,5.467205
-50.0,50,5.846092
-50.0,50,6.249863
-50.0,50,6.559766
-50.0,50,6.813708
-50.0,50,7.043602
-50.0,50,7.296869
-50.0,50,7.529603
-50.0,50,7.781596
-48.0,50,8.019725
-46.0,50,8.298577
-50.0,50,8.599025
-50.0,50,8.956025
-50.0,50,9.298702
-50.0,50,9.548626
-50.0,50,9.807959
-49.0,50,10.072343
-44.0,50,10.334089
-50.0,50,10.582492
-50.0,50,10.843016
-50.0,50,11.191397
-50.0,50,11.579606
-50.0,50,11.938004
-50.0,50,12.337605
-50.0,50,12.648376
-47.0,50,12.923192
-50.0,50,13.193294
-50.0,50,13.486092
-50.0,50,13.815991
-47.0,50,14.251081
-50.0,50,14.586816
-50.0,50,14.890885
-50.0,50,15.258078
-48.0,50,15.515665
-50.0,50,15.841762
-50.0,50,16.201323
-50.0,50,16.604434
-50.0,50,16.99425
-48.0,50,17.409357
-50.0,50,17.761928
-50.0,50,18.103417
-50.0,50,18.425969
-50.0,50,18.740788
-50.0,50,19.02277
-50.0,50,19.27372
-50.0,50,19.624543
-50.0,50,19.929089
-50.0,50,20.201257
-50.0,50,20.457287
-50.0,50,20.722337
-50.0,50,20.970116
-50.0,50,21.214368
-50.0,50,21.448213
-50.0,50,21.711272
-50.0,50,21.981923
-50.0,50,22.216453
-47.0,50,22.458443
-50.0,50,22.724681
-50.0,50,22.96948
-50.0,50,23.296876
-50.0,50,23.597841
-50.0,50,23.833045
-50.0,50,24.069502
-49.0,50,24.326538
-50.0,50,24.569534
-50.0,50,24.835742
-50.0,50,25.130147
-50.0,50,25.382596
-50.0,50,25.64047
-50.0,50,25.918494
-50.0,50,26.274214
-50.0,50,26.654917
-50.0,50,27.035318
-50.0,50,27.433471
-50.0,50,27.815251
-48.0,50,28.155487
-50.0,50,28.513178
-49.0,50,28.78181
-50.0,50,29.048421
-50.0,50,29.287171
-50.0,50,29.637905
-50.0,50,29.881991
-50.0,50,30.154395
-50.0,50,30.407995
-49.0,50,30.650755
-50.0,50,30.897002
-50.0,50,31.195761
-50.0,50,31.513664
-50.0,50,31.839242
-50.0,50,32.194261
-50.0,50,32.646845
-50.0,50,32.942485
-50.0,50,33.227394
-47.0,50,33.444903
-50.0,50,33.725116
-48.0,50,33.969709
-48.0,50,34.201374
-50.0,50,34.460976
-50.0,50,34.797286
-50.0,50,35.042893
-50.0,50,35.276841
-50.0,50,35.507248
-50.0,50,35.719738
-50.0,50,35.944001
-50.0,50,36.185284
-50.0,50,36.423522
-50.0,50,36.699606
-50.0,50,37.04983
-50.0,50,37.397694
-50.0,50,37.712705
-48.0,50,38.090383
-50.0,50,38.439083
-50.0,50,38.669592
-50.0,50,38.908863
-50.0,50,39.137626
-50.0,50,39.37549
-50.0,50,39.584273
-50.0,50,40.014489
-50.0,50,40.467196
-50.0,50,40.794996
-50.0,50,41.122334
-50.0,50,41.454506
-50.0,50,41.768212
-50.0,50,42.026282
-41.0,50,42.267632
-50.0,50,42.581581
-50.0,50,43.006363
-50.0,50,43.319467
-50.0,50,43.611394
-50.0,50,43.949353
-50.0,50,44.23116
-50.0,50,44.472663
-48.0,50,44.705579
-50.0,50,44.95155
-50.0,50,45.180056
-48.0,50,45.417676
-48.0,50,45.785938
-50.0,50,46.295809
-50.0,50,46.548461
-50.0,50,46.787754
-50.0,50,47.013726
-50.0,50,47.230375
-50.0,50,47.48227
-50.0,50,47.718672
-50.0,50,47.952958
-50.0,50,48.18029
-50.0,50,48.422938
-50.0,50,48.673842
-50.0,50,48.917473
-50.0,50,49.150194
-50.0,50,49.401575
-50.0,50,49.632493
-50.0,50,49.846426
-50.0,50,50.160317
-50.0,50,50.529032
-50.0,50,50.833749
-50.0,50,51.144311
-50.0,50,51.442839
-50.0,50,51.682848
-50.0,50,51.907772
-50.0,50,52.152134
-47.0,50,52.419042
-46.0,50,52.665718
-50.0,50,52.926181
-50.0,50,53.194373
-50.0,50,53.454642
-49.0,50,53.715232
-48.0,50,53.953972
-50.0,50,54.192897
-49.0,50,54.421672
-50.0,50,54.670607
-50.0,50,54.94331
-50.0,50,55.155963
-50.0,50,55.378527
-50.0,50,55.60658
-50.0,50,55.866997
-50.0,50,56.114423
-50.0,50,56.392053
-50.0,50,56.66592
-48.0,50,56.967812
-50.0,50,57.326541
-50.0,50,57.896772
-50.0,50,58.414738
-49.0,50,58.845591
-50.0,50,59.294345
-50.0,50,59.683354
-50.0,50,59.974684
-50.0,50,60.216273
-49.0,50,60.478394
-46.0,50,60.718229
-50.0,50,60.956413
-50.0,50,61.189498
-50.0,50,61.44222
-50.0,50,61.681433
-45.0,50,61.917097
-50.0,50,62.169044
-50.0,50,62.42308
-50.0,50,62.650074
-50.0,50,62.881659
-50.0,50,63.129888
-50.0,50,63.377393
-50.0,50,63.633636
-50.0,50,63.86175
-50.0,50,64.091927
-50.0,50,64.407518
-50.0,50,64.744986
-50.0,50,65.068236
-50.0,50,65.410311
-50.0,50,65.753637
-50.0,50,66.024028
-50.0,50,66.294322
-50.0,50,66.641303
-50.0,50,67.029171
-50.0,50,67.378333
-50.0,50,67.742542
-50.0,50,68.087826
-50.0,50,68.372493
-50.0,50,68.728045
-48.0,50,69.075625
-50.0,50,69.409937
-50.0,50,69.757573
-50.0,50,70.135402
-50.0,50,70.460901
-49.0,50,70.803241
-49.0,50,71.132966
-50.0,50,71.526008
-50.0,50,71.794094
-50.0,50,72.015165
-50.0,50,72.226068
-50.0,50,72.447809
-50.0,50,72.674268
-50.0,50,72.962932
-50.0,50,73.190158
-50.0,50,73.426114
-50.0,50,73.679718
-50.0,50,73.900282
-50.0,50,74.130583
-50.0,50,74.379025
-50.0,50,74.612067
-50.0,50,74.837939
-50.0,50,75.131845
-50.0,50,75.358443
-50.0,50,75.600365
-50.0,50,75.84854
-50.0,50,76.076256
-49.0,50,76.327124
-50.0,50,76.635399
-50.0,50,76.989765
-50.0,50,77.308212
-50.0,50,77.614874
-50.0,50,77.844365
-50.0,50,78.094025
-50.0,50,78.323155
-49.0,50,78.569194
-49.0,50,78.792165
-50.0,50,79.039046
-50.0,50,79.250838
-42.0,50,79.479237
-45.0,50,79.728436
-50.0,50,79.970601
-50.0,50,80.195019
-50.0,50,80.41308
-47.0,50,80.632431
-50.0,50,80.874407
-49.0,50,81.106605
-50.0,50,81.331099
-50.0,50,81.560443
-47.0,50,81.812341
-50.0,50,82.05888
-50.0,50,82.419992
-50.0,50,82.772176
-50.0,50,83.094476
-50.0,50,83.402066
-50.0,50,83.622324
-50.0,50,83.839379
-45.0,50,84.10047
-48.0,50,84.348575
-50.0,50,84.596434
-50.0,50,84.847804
-50.0,50,85.090479
-50.0,50,85.400209
-50.0,50,85.653051
-50.0,50,85.921915
-50.0,50,86.25118
-49.0,50,86.646579
-50.0,50,86.933428
-50.0,50,87.201162
-50.0,50,87.599707
-50.0,50,88.019332
-50.0,50,88.308067
-50.0,50,88.614462
-50.0,50,88.927042
-50.0,50,89.269269
-50.0,50,89.590877
-50.0,50,89.878122
-50.0,50,90.147531
-50.0,50,90.390793
-49.0,50,90.628565
-50.0,50,90.853223
-50.0,50,91.098386
-50.0,50,91.333232
-50.0,50,91.557229
-50.0,50,91.796941
-50.0,50,92.040241
-50.0,50,92.2536
-50.0,50,92.480311
-50.0,50,92.697237
-50.0,50,92.91948
-50.0,50,93.178419
-50.0,50,93.438822
-50.0,50,93.677684
-50.0,50,93.908389
-50.0,50,94.164172
-50.0,50,94.489908
-50.0,50,94.893057
-50.0,50,95.29943
-50.0,50,95.682114
-50.0,50,96.064097
-50.0,50,96.468147
-50.0,50,96.855482
-49.0,50,97.257054
-48.0,50,97.650158
-50.0,50,98.049869
-50.0,50,98.46275
-50.0,50,98.83757
-50.0,50,99.195136
-50.0,50,99.548228
-50.0,50,99.90685
-50.0,50,100.285894
-50.0,50,100.701889
-50.0,50,101.110878
-49.0,50,101.463166
-50.0,50,101.823008
-50.0,50,102.180925
-50.0,50,102.537373
-50.0,50,102.992222
-50.0,50,103.388242
-50.0,50,103.836125
-50.0,50,104.291115
-50.0,50,104.701887
-50.0,50,105.166589
-50.0,50,105.617995
-50.0,50,106.03786
-50.0,50,106.498536
-50.0,50,106.909504
-50.0,50,107.307306
-50.0,50,107.724989
-50.0,50,108.04504
-50.0,50,108.376963
-50.0,50,108.688245
-48.0,50,109.009463
-50.0,50,109.313833
-50.0,50,109.568227
-48.0,50,109.81174
-50.0,50,110.129901
-50.0,50,110.364393
-50.0,50,110.609264
-50.0,50,110.843433
-50.0,50,111.069196
-50.0,50,111.311648
-49.0,50,111.57411
-50.0,50,111.804245
-50.0,50,112.059862
-50.0,50,112.479722
-50.0,50,112.809735
-50.0,50,113.162589
-50.0,50,113.540552
-49.0,50,113.925368
-50.0,50,114.269649
-50.0,50,114.67402
-50.0,50,115.022712
-50.0,50,115.458542
-50.0,50,115.909378
-50.0,50,116.337892
-42.0,50,116.77073
-50.0,50,117.203387
-50.0,50,117.651026
-46.0,50,118.093468
-50.0,50,118.598755
-50.0,50,118.931669
-50.0,50,119.178078
-50.0,50,119.410285
-50.0,50,119.6775
-49.0,50,119.928167
-50.0,50,120.197012
-50.0,50,120.451319
-50.0,50,120.707063
-50.0,50,120.975434
-50.0,50,121.239875
-50.0,50,121.491209
-50.0,50,121.777457
-47.0,50,122.02498
-50.0,50,122.285461
-44.0,50,122.525428
-50.0,50,122.774258
-50.0,50,122.998811
-50.0,50,123.236306
-50.0,50,123.471105
-50.0,50,123.723584
-50.0,50,124.008684
-50.0,50,124.269376
-50.0,50,124.531862
-50.0,50,124.751343
-50.0,50,124.985607
-50.0,50,125.21815
-47.0,50,125.454875
-50.0,50,125.695972
-50.0,50,125.941176
-50.0,50,126.168422
-50.0,50,126.394316
-50.0,50,126.630802
-50.0,50,126.874958
-50.0,50,127.119828
-48.0,50,127.359434
-50.0,50,127.622322
-50.0,50,127.858692
-48.0,50,128.1123
-50.0,50,128.349894
-50.0,50,128.592036
-47.0,50,128.823056
-50.0,50,129.056983
-50.0,50,129.34099
-50.0,50,129.585108
-50.0,50,129.837553
-50.0,50,130.073003
-50.0,50,130.315514
-50.0,50,130.538912
-47.0,50,130.794294
-50.0,50,131.03443
-48.0,50,131.270103
-50.0,50,131.505257
-50.0,50,131.791393
-50.0,50,132.028298
-50.0,50,132.258753
-50.0,50,132.49833
-50.0,50,132.741114
-50.0,50,132.975142
-50.0,50,133.214178
-50.0,50,133.445253
-46.0,50,133.670068
-50.0,50,133.901256
-45.0,50,134.133961
-50.0,50,134.351272
-49.0,50,134.581488
-50.0,50,134.816823
-50.0,50,135.076225
-48.0,50,135.336907
-49.0,50,135.590801
-50.0,50,135.823062
-50.0,50,136.051974
-50.0,50,136.284083
-50.0,50,136.517984
-50.0,50,136.74016
-50.0,50,136.975289
-50.0,50,137.202775
-50.0,50,137.461915
-50.0,50,137.716926
-50.0,50,137.963226
-43.0,50,138.191246
-50.0,50,138.416659
-47.0,50,138.64421
-50.0,50,138.887457
-50.0,50,139.229838
-49.0,50,139.620151
-50.0,50,139.979769
-50.0,50,140.368434
-48.0,50,140.698574
-50.0,50,140.999876
-50.0,50,141.253329
-50.0,50,141.521959
-50.0,50,141.780499
-50.0,50,142.040926
-50.0,50,142.274762
-50.0,50,142.536644
-50.0,50,142.790463
-50.0,50,143.050579
-46.0,50,143.328865
-50.0,50,143.563526
-50.0,50,143.815328
-48.0,50,144.056123
-50.0,50,144.32238
-50.0,50,144.645437
-50.0,50,144.950737
-50.0,50,145.261912
-50.0,50,145.54914
-50.0,50,145.851899
-50.0,50,146.232528
-50.0,50,146.609392
-50.0,50,146.930029
-50.0,50,147.2505
-47.0,50,147.533363
-50.0,50,147.838515
-50.0,50,148.124889
-48.0,50,148.416382
-48.0,50,148.701738
-50.0,50,148.938826
-50.0,50,149.183785
-50.0,50,149.402555
-50.0,50,149.68142
-50.0,50,149.973195
-50.0,50,150.238761
-50.0,50,150.475754
-50.0,50,150.72032
-50.0,50,151.312748
-50.0,50,151.818338
-50.0,50,152.193882
-50.0,50,152.541598
-50.0,50,152.87661
-50.0,50,153.259448
-50.0,50,153.632612
-50.0,50,154.044243
-50.0,50,154.454067
-50.0,50,154.881991
-50.0,50,155.310163
-50.0,50,155.599345
-50.0,50,155.867803
-50.0,50,156.136888
-50.0,50,156.395218
-47.0,50,156.715296
-49.0,50,157.000241
-50.0,50,157.280992
-50.0,50,157.632179
-50.0,50,158.021203
-50.0,50,158.440256
-50.0,50,158.898183
-50.0,50,159.250575
-50.0,50,159.553008
-50.0,50,159.854552
-50.0,50,160.092171
-50.0,50,160.316384
-50.0,50,160.556083
-50.0,50,160.790448
-50.0,50,161.02818
-50.0,50,161.33935
-50.0,50,161.676242
-50.0,50,161.932296
-50.0,50,162.184891
-50.0,50,162.436975
-50.0,50,162.708004
-50.0,50,162.977043
-50.0,50,163.22267
-50.0,50,163.568651
-47.0,50,163.819766
-50.0,50,164.093962
-50.0,50,164.356019
-50.0,50,164.609798
-50.0,50,164.865509
-50.0,50,165.141514
-50.0,50,165.443563
-42.0,50,165.820063
-50.0,50,166.261185
-50.0,50,166.635575
-50.0,50,166.971607
-50.0,50,167.227635
-50.0,50,167.491171
-50.0,50,167.755347
-49.0,50,168.047859
-50.0,50,168.452393
-50.0,50,168.780644
-43.0,50,169.054986
-50.0,50,169.313413
-50.0,50,169.652846
-50.0,50,170.147989
-50.0,50,170.419912
-50.0,50,170.637001
-50.0,50,170.873123
-50.0,50,171.095997
-50.0,50,171.327218
-50.0,50,171.543681
-50.0,50,171.777924
-50.0,50,172.070148
-50.0,50,172.388571
-46.0,50,172.704147
-50.0,50,173.031972
-50.0,50,173.363091
-50.0,50,173.778861
-50.0,50,174.187325
-50.0,50,174.563474
-50.0,50,174.964477
-48.0,50,175.373792
-50.0,50,175.70162
-50.0,50,175.97719
-50.0,50,176.230703
-50.0,50,176.494884
-50.0,50,176.757729
-49.0,50,177.017855
-50.0,50,177.268545
-50.0,50,177.510619
-50.0,50,177.832765
-50.0,50,178.162135
-50.0,50,178.49069
-50.0,50,178.874503
-50.0,50,179.272326
-50.0,50,179.681106
-50.0,50,180.091151
-50.0,50,180.520651
-50.0,50,180.968695
-50.0,50,181.415497
-50.0,50,181.706539
-48.0,50,181.932904
-50.0,50,182.151481
-50.0,50,182.369847
-50.0,50,182.667531
-50.0,50,182.985067
-50.0,50,183.220303
-50.0,50,183.433022
-50.0,50,183.701247
-50.0,50,184.055623
-50.0,50,184.442264
-50.0,50,184.836072
-50.0,50,185.271698
-50.0,50,185.670838
-50.0,50,186.09672
-50.0,50,186.508465
-50.0,50,186.930305
-50.0,50,187.356398
-50.0,50,187.74823
-50.0,50,188.028604
-50.0,50,188.298669
-44.0,50,188.611303
-50.0,50,188.911927
-50.0,50,189.227887
-50.0,50,189.582067
-50.0,50,189.93784
-50.0,50,190.302514
-50.0,50,190.679248
-50.0,50,191.130846
-50.0,50,191.550488
-50.0,50,191.961217
-50.0,50,192.332123
-47.0,50,192.750762
-50.0,50,192.985557
-50.0,50,193.236891
-50.0,50,193.519416
-50.0,50,193.770053
-50.0,50,193.998822
-50.0,50,194.237459
-50.0,50,194.460825
-50.0,50,213.871965
-50.0,50,214.196628
-50.0,50,214.510478
-50.0,50,214.798894
-50.0,50,215.112731
-50.0,50,215.511628
-50.0,50,215.901266
-50.0,50,216.300612
-48.0,50,216.709167
-47.0,50,217.092202
-50.0,50,217.409157
-50.0,50,217.714561
-44.0,50,218.017145
-48.0,50,218.313491
-50.0,50,218.602552
-45.0,50,218.893389
-50.0,50,219.188246
-50.0,50,219.527462
-50.0,50,219.819846
-50.0,50,220.113203
-50.0,50,220.412252
-50.0,50,220.724348
-48.0,50,221.06135
-50.0,50,221.325986
-47.0,50,221.572643
-50.0,50,221.859185
-50.0,50,222.137352
-50.0,50,222.432356
-50.0,50,222.677853
-50.0,50,222.938125
-50.0,50,223.173569
-50.0,50,223.39726
-50.0,50,223.667057
-50.0,50,223.902617
-49.0,50,224.120366
-50.0,50,224.36849
-50.0,50,224.601541
-50.0,50,224.840382
-47.0,50,225.063142
-50.0,50,225.281857
-50.0,50,225.511583
-50.0,50,225.738075
-50.0,50,226.00513
-50.0,50,226.284549
-50.0,50,226.559197
-50.0,50,226.81612
-50.0,50,227.09489
-50.0,50,227.390524
-50.0,50,227.775879
-50.0,50,228.170116
-50.0,50,228.560469
-50.0,50,228.911348
-50.0,50,229.185328
-47.0,50,229.439393
-50.0,50,229.677123
-50.0,50,229.91622
-50.0,50,230.14084
-46.0,50,230.365319
-50.0,50,230.604853
-50.0,50,230.83483
-50.0,50,231.068348
-44.0,50,231.2995
-50.0,50,231.526232
-50.0,50,231.771428
-50.0,50,231.990715
-49.0,50,232.231031
-50.0,50,232.484006
-50.0,50,232.916596
-50.0,50,233.144527
-50.0,50,233.374586
-50.0,50,233.608444
-50.0,50,233.82566
-50.0,50,234.070379
-49.0,50,234.305008
-50.0,50,234.528084
-49.0,50,234.784526
-45.0,50,235.096317
-50.0,50,235.420412
-50.0,50,235.767406
-50.0,50,236.082698
-50.0,50,236.444974
-50.0,50,236.81676
-50.0,50,237.104878
-50.0,50,237.461629
-50.0,50,237.798341
-50.0,50,238.236301
-50.0,50,238.588409
-50.0,50,239.008387
-50.0,50,239.382275
-50.0,50,239.756581
-50.0,50,240.17566
-50.0,50,240.568963
-50.0,50,240.95032
-50.0,50,241.33355
-50.0,50,241.716083
-48.0,50,242.008785
-50.0,50,242.523112
-50.0,50,242.89696
-50.0,50,243.438534
-50.0,50,243.862794
-50.0,50,244.259461
-50.0,50,244.626202
-50.0,50,245.008689
-50.0,50,245.3829
-50.0,50,245.731258
-50.0,50,246.109936
-50.0,50,246.509176
-50.0,50,246.903672
-50.0,50,247.298683
-50.0,50,247.692715
-42.0,50,248.076253
-50.0,50,248.515459
-50.0,50,248.894295
-50.0,50,249.300286
-50.0,50,249.686953
-50.0,50,250.022277
-50.0,50,250.360707
-49.0,50,250.732817
-50.0,50,251.040139
-48.0,50,251.410083
-50.0,50,251.825066
-50.0,50,252.210889
-50.0,50,252.567221
-50.0,50,252.882884
-50.0,50,253.192863
-50.0,50,253.514014
-50.0,50,253.798014
-50.0,50,254.104754
-48.0,50,254.364817
-50.0,50,254.626661
-50.0,50,254.873652
-50.0,50,255.121829
-50.0,50,255.372756
-50.0,50,255.691612
-50.0,50,256.034684
-50.0,50,256.524812
-50.0,50,256.932835
-50.0,50,257.340714
-50.0,50,257.767519
-49.0,50,258.188288
-48.0,50,258.602559
-47.0,50,259.023305
-50.0,50,259.444587
-49.0,50,259.855772
-50.0,50,260.292883
-50.0,50,260.710087
-50.0,50,261.144612
-42.0,50,261.581581
-49.0,50,261.920367
-50.0,50,262.384923
-50.0,50,262.698895
-49.0,50,263.000336
-50.0,50,263.312429
-50.0,50,263.701114
-50.0,50,264.004074
-50.0,50,264.30625
-50.0,50,264.622547
-50.0,50,264.933046
-50.0,50,265.245846
-50.0,50,265.547637
-50.0,50,265.822359
-50.0,50,266.175609
-50.0,50,266.520856
-50.0,50,266.87461
-50.0,50,267.241629
-50.0,50,267.614599
-50.0,50,268.011196
-50.0,50,268.385611
-43.0,50,268.758128
-48.0,50,269.125371
-50.0,50,269.442968
-50.0,50,269.787481
-50.0,50,270.177098
-50.0,50,270.567804
-48.0,50,270.956415
-50.0,50,271.338523
-50.0,50,271.725878
-50.0,50,272.111883
-50.0,50,272.518246
-49.0,50,272.904592
