#{"t_start": 1656102105.0697591, "env_id": "PandaGraspDepthDense-v1"}
r,l,t
-16.876505,50,5.503195
-13.981123,50,8.769297
-17.30721,50,11.699707
-8.921594,50,14.669071
-16.09195,50,17.796345
-12.07909,50,20.772862
-9.907236,50,24.614007
-16.9143,50,28.095121
-7.38775,50,31.076553
-11.786222,50,34.21416
-8.291562,50,37.157635
-11.212001,50,40.327212
-11.434556,50,43.443537
-20.021328,50,46.378029
-6.735045,50,49.325144
-8.013925,50,52.316075
-8.577618,50,55.526278
-12.536358,50,58.879874
-2.623538,24,60.313659
-12.908293,50,63.365565
-17.684291,50,67.5408
-16.97615,50,70.964464
-9.672872,50,73.987082
-13.037735,50,77.015066
-20.642053,50,80.350374
-8.867145,50,83.417316
-8.567697,50,86.495414
-8.544705,50,89.518911
-14.543189,50,92.569052
-8.799374,50,95.643712
-8.874615,50,98.695031
-14.902465,50,101.754134
-13.055935,50,104.776622
-13.954443,50,107.765969
-9.160694,50,111.123025
-17.668917,50,114.141094
-11.008557,50,117.152155
-10.026082,50,120.888177
-14.306057,50,123.923425
-17.632855,50,127.453379
-10.833476,50,130.536897
-9.823389,50,133.596601
-19.349556,50,137.228378
-13.236514,50,140.477738
-9.957052,50,143.585311
-8.675613,50,146.960833
-11.960674,50,150.038025
-5.853414,50,153.156602
-8.67885,50,156.239202
-11.502317,50,159.498957
-13.884426,50,163.303847
-6.838259,50,166.291974
-2.522037,22,167.664941
-12.864219,50,170.723213
-0.413152,5,171.150161
-11.588706,50,174.358868
-14.469876,50,177.338133
-22.012366,50,180.344045
-10.472495,50,183.341136
-8.655832,50,186.331015
-9.236216,50,189.351841
