#{"t_start": 1656427675.797266, "env_id": "PandaGraspDepthDense-v1"}
r,l,t
-0.404418,4,3.943867
-0.375297,4,7.304455
-0.312558,4,10.712161
-0.445163,4,13.035665
-0.37441,4,15.825569
-1.021222,12,22.73653
-0.398773,4,25.122643
-0.393327,4,27.63953
-0.403929,4,29.973025
-0.341621,4,33.040938
-0.413903,4,35.443039
-0.32139,4,37.819267
-3.992551,50,72.24281
-0.469888,4,74.513599
-0.343456,4,76.939437
-0.401664,4,79.356993
-1.12548,12,86.908392
-5.238103,50,120.201308
-12.264779,50,151.49045
-0.457554,4,153.808679
-0.753009,10,160.609143
-0.341475,4,163.740015
-0.357305,4,166.546194
-0.366077,4,169.348336
-0.372825,4,171.695264
-0.321699,4,174.948739
-0.354707,4,177.589832
-0.379057,4,180.139387
-0.382354,4,182.616237
-0.358855,4,185.783845
-0.423515,4,188.233382
-0.330358,4,191.535968
-0.444679,4,194.296478
-0.338237,4,197.522306
-0.497235,4,200.205612
-0.420262,4,202.907654
-0.524099,4,205.284138
-0.351074,4,207.669154
-0.350498,4,210.231421
-0.52828,6,214.133653
-0.368763,4,216.499936
-0.413984,4,220.016947
-0.470968,4,222.923171
-0.357509,4,225.314032
-0.413168,4,228.606785
-0.354647,4,231.223978
-0.340859,4,234.852602
-0.391446,4,237.897023
-0.413449,4,240.831998
-0.448564,4,243.339446
-0.400992,4,245.898967
-0.374115,4,248.400666
-0.398592,4,250.707668
-0.315919,4,252.982531
