#{"t_start": 1650245710.4397402, "env_id": "PandaReachDepthDense-v1"}
r,l,t
-9.29721,50,4.341967
-14.014642,50,8.471256
-13.429076,50,12.690611
-17.613755,50,18.052162
-5.760297,50,22.483147
-10.340672,50,26.610341
-11.093597,50,30.951353
-14.628894,50,35.331558
-14.479337,50,39.447463
-15.092157,50,43.628863
-12.847571,50,48.16188
-16.363271,50,52.314415
-9.472697,50,56.434603
-13.688588,50,60.913256
-6.319396,50,65.059137
-13.869199,50,69.459431
-10.047163,50,73.604568
-5.420453,50,77.840256
-19.845121,50,82.150254
-10.798286,50,86.725805
-6.831448,50,90.889401
-8.22848,50,95.051585
-6.837358,50,99.786202
-12.859608,50,104.813529
-7.908095,50,109.534108
-9.441105,50,114.348949
-13.114899,50,118.43262
-15.489307,50,122.644902
-11.834763,50,126.869339
-8.260766,50,132.195421
-13.661472,50,136.410289
-8.595956,50,140.917355
-17.380204,50,145.124174
-22.422339,50,149.6568
-8.639292,50,154.442566
-13.472183,50,158.658319
-18.792019,50,162.857229
-9.974019,50,167.07867
-14.283732,50,171.285204
-9.924126,50,175.499228
-6.112053,50,299.05844
-12.783409,50,304.29543
-16.918614,50,308.508111
-6.862575,50,312.677973
-14.524924,50,316.889217
-12.009481,50,321.12107
-14.438407,50,325.810401
-17.588277,50,330.02257
-5.586769,50,334.379831
-8.373492,50,338.632821
-12.696483,50,342.842614
-11.109202,50,347.315415
-9.512876,50,351.568029
-13.778587,50,355.766395
-11.252509,50,360.156606
-11.357791,50,364.477862
-17.165835,50,368.649745
-7.07135,50,372.849905
-13.956803,50,377.04907
-10.289671,50,381.288313
-8.502076,50,385.493857
-15.027605,50,390.005621
-10.441933,50,394.227142
-10.766539,50,398.748346
-10.719934,50,403.221982
-7.051238,50,407.883865
-12.225476,50,412.633142
-12.2868,50,416.865061
-9.577098,50,421.133194
-14.717683,50,425.341068
-15.462607,50,429.55144
-16.304482,50,433.769985
-9.300247,50,438.02575
-22.005928,50,442.220869
-11.772207,50,446.766337
-9.826877,50,450.952806
-16.653423,50,455.11859
-19.870765,50,459.315799
-8.601355,50,464.070911
-13.004284,50,468.69104
-14.086711,50,473.205678
-13.042196,50,597.197541
-11.02799,50,602.233526
-12.149612,50,606.664866
-15.281449,50,611.521765
-12.706311,50,616.031735
-10.354311,50,620.364423
-14.868472,50,624.745275
-19.264246,50,629.101936
-19.399512,50,633.613879
-8.845149,50,637.917713
-10.817695,50,642.227095
-8.458236,50,646.529487
-13.634046,50,651.783919
-6.662484,50,656.131566
