#{"t_start": 1650245710.6136866, "env_id": "PandaReachDepthDense-v1"}
r,l,t
-11.769082,50,4.281943
-10.857146,50,8.409297
-12.267928,50,12.686945
-10.105314,50,17.992834
-8.078721,50,22.422359
-15.871544,50,26.54966
-14.005097,50,30.891983
-18.945815,50,35.270276
-12.068653,50,39.385652
-5.925333,50,43.569032
-8.828452,50,48.101647
-9.431177,50,52.253015
-12.452206,50,56.373662
-14.633187,50,60.854373
-12.162558,50,64.998393
-13.363148,50,69.398418
-10.82631,50,73.544195
-14.245767,50,77.836353
-19.118997,50,82.090311
-17.019764,50,86.66426
-11.096548,50,90.829283
-13.109463,50,94.991013
-6.610733,50,99.783265
-10.93106,50,104.813946
-5.920218,50,109.475768
-9.121661,50,114.288327
-9.090857,50,118.37163
-13.425375,50,122.582609
-10.990499,50,126.809198
-14.395906,50,132.135848
-25.942331,50,136.386621
-9.176666,50,140.859003
-12.037204,50,145.0645
-15.906842,50,149.654377
-6.016635,50,154.38474
-11.799663,50,158.599285
-10.984795,50,162.797279
-13.590852,50,167.02053
-12.522674,50,171.225858
-15.727805,50,175.441434
-15.325202,50,298.998299
-5.694591,50,304.23694
-22.043182,50,308.449647
-14.112897,50,312.618235
-13.772416,50,316.830386
-14.258068,50,321.06256
-9.124651,50,325.7507
-10.195532,50,329.964279
-10.325978,50,334.321752
-11.693779,50,338.573925
-8.599243,50,342.78365
-11.024269,50,347.257341
-11.485683,50,351.509529
-10.080305,50,355.707832
-14.731562,50,360.15401
-5.427212,50,364.42018
-12.662515,50,368.590151
-20.21173,50,372.790825
-14.735691,50,376.990496
-6.742279,50,381.229719
-7.270364,50,385.434944
-11.308727,50,389.946519
-16.112912,50,394.169134
-16.541764,50,398.743943
-12.875601,50,403.164182
-9.179573,50,407.880898
-11.621894,50,412.576115
-12.027154,50,416.806577
-19.707934,50,421.074119
-11.793636,50,425.283437
-13.990579,50,429.49177
-19.818217,50,433.711853
-12.647515,50,437.966563
-8.856085,50,442.160998
-7.11135,50,446.708272
-12.08138,50,450.893165
-12.635463,50,455.058755
-8.053226,50,459.25668
-16.055337,50,464.013128
-9.1702,50,468.688841
-15.025096,50,473.147879
-16.482358,50,597.143977
-9.597389,50,602.178202
-10.741267,50,606.610213
-8.471975,50,611.464958
-12.027003,50,615.975894
-14.527014,50,620.307461
-8.468795,50,624.691505
-10.985248,50,629.04678
-15.29178,50,633.557498
-22.931818,50,637.861937
-11.22857,50,642.171084
-18.333396,50,646.479152
-12.301415,50,651.735607
-10.114223,50,656.075518
