#{"t_start": 1650767050.494286, "env_id": "PandaGraspDepthDense-v1"}
r,l,t
-9.154208,50,3.380949
-9.516086,50,6.686054
-10.343282,50,10.481716
-12.007201,50,14.259229
-10.415237,50,18.156977
-5.184938,50,21.840223
-5.749228,40,24.460741
-12.100502,50,27.722291
-16.457728,50,31.662772
-9.277877,50,35.701379
-11.432401,50,38.968685
-10.834108,50,42.775648
-7.428358,50,46.214472
-11.610075,50,49.469989
-10.509542,50,52.761325
-8.547804,50,56.818581
-10.850057,50,60.116533
-19.976473,50,63.556545
-17.928764,50,66.771657
-16.863648,50,70.329786
-6.341851,50,73.641973
-8.67638,50,77.063011
-12.631623,50,80.442968
-10.657022,50,83.728324
-9.471224,50,87.125112
-8.033859,50,90.434801
-11.380868,50,93.752539
-10.139833,50,97.300845
-12.642165,50,100.577837
-12.7694,50,104.31701
-8.338816,50,107.585993
-12.147101,50,110.8724
-14.473658,50,114.152813
-14.766181,50,117.682716
-7.848657,50,120.960908
-10.807718,50,124.594468
-10.362626,50,128.321833
-7.189354,50,131.629537
-9.406755,50,134.89688
-12.701755,50,138.180818
-10.294179,50,141.489014
-19.699075,50,144.734345
-9.10067,50,148.04664
-26.196361,50,151.330678
-8.092819,50,154.824772
-13.611576,50,158.805537
-6.266767,50,162.099311
-11.163862,50,165.847615
-7.581359,50,169.594949
-11.829834,50,172.864327
-12.626512,50,176.138978
-11.052466,50,179.872403
-12.871552,50,183.43256
-14.572094,50,187.00153
-11.72282,50,190.275872
-12.555448,50,193.547865
-8.164463,50,196.83969
-12.772419,50,200.413691
-9.232918,50,203.679325
-10.095217,50,207.082318
-9.019003,50,210.359592
-10.411416,50,213.965335
-16.631469,50,217.218491
-11.298769,50,220.672678
-11.412092,50,223.96542
-15.498603,50,227.24263
-17.95125,50,231.155343
-11.232457,50,234.433516
-15.453706,50,237.818911
-7.290516,50,241.263069
-11.831719,50,244.538864
-13.63197,50,247.759849
-12.231374,50,251.016152
-4.438023,28,252.84412
-13.228151,50,256.340862
-27.846074,50,259.591265
-12.348391,50,263.012072
-8.774662,50,266.236606
-13.688024,50,269.49525
-7.536265,50,272.779239
-8.543322,50,276.039006
-7.436828,50,279.315422
-9.637384,50,283.022541
-5.43595,50,286.294431
-8.45183,50,289.533472
-17.880826,50,292.806051
-6.586999,50,296.091307
-11.544596,50,299.381485
-13.921573,50,303.069521
-13.938111,50,306.346297
-15.959729,50,309.889217
-23.719095,50,313.305017
-8.713862,50,316.663413
-10.728836,50,320.772098
-8.937942,50,324.04697
-7.186535,50,327.301984
-8.819536,50,330.59993
-12.112993,50,333.882005
-13.04068,50,337.563962
-8.136303,50,340.849322
-9.427036,50,346.237298
-9.40103,50,349.509107
-10.413285,50,352.777584
-12.168334,50,356.045821
