#{"t_start": 1650767050.4348867, "env_id": "PandaGraspDepthDense-v1"}
r,l,t
-8.710003,50,3.400371
-7.124854,50,6.706347
-10.944821,50,10.485203
-17.205687,50,14.279839
-10.144004,50,18.177397
-11.29619,50,21.860072
-15.665083,50,25.158092
-18.750869,50,28.421807
-20.484401,50,32.61177
-8.134291,50,36.399418
-10.348483,50,39.840614
-8.392403,50,43.539742
-12.611236,50,46.902968
-12.740993,50,50.176428
-6.960989,50,53.467053
-12.713642,50,57.522077
-9.431069,50,60.813116
-10.519398,50,64.256716
-18.199167,50,67.492748
-14.195263,50,71.038268
-9.594714,50,74.49589
-10.009167,50,77.759882
-17.027608,50,81.147542
-20.790637,50,84.508362
-13.98743,50,87.833436
-7.0227,50,91.145602
-8.969937,50,94.46208
-13.788537,50,98.000625
-8.479504,50,101.284655
-8.639823,50,105.015923
-10.315446,50,108.291716
-11.411194,50,111.5772
-8.909985,50,114.882793
-10.126607,50,118.385908
-14.114596,50,121.655729
-15.560759,50,125.291991
-17.476596,50,129.031244
-11.343799,50,132.331899
-16.954461,50,135.601632
-13.849199,50,138.900506
-10.847331,50,142.1882
-8.526375,50,145.459955
-20.233181,50,148.747107
-13.593629,50,152.028199
-10.08881,50,155.532589
-14.655941,50,159.501362
-10.035429,50,162.935809
-14.082348,50,166.545725
-10.041467,50,170.294635
-12.112715,50,173.56091
-8.09675,50,176.842227
-13.746818,50,180.590391
-8.78158,50,184.125288
-19.05491,50,187.697512
-7.864213,50,190.978793
-18.317759,50,194.245071
-13.564461,50,197.58322
-12.88729,50,201.118948
-9.653679,50,204.502794
-13.38441,50,207.793091
-19.156295,50,211.34243
-1.280207,10,212.034499
-9.207127,50,215.310827
-11.808539,50,218.579096
-9.735016,50,222.013648
-17.197617,50,225.314954
-12.465917,50,229.095671
-8.206898,50,232.491393
-12.31163,50,235.783349
-13.797549,50,239.328008
-10.16422,50,242.606074
-2.445065,21,243.988286
-18.491088,50,247.208186
-16.529998,50,250.459071
-7.344244,50,253.755375
-13.742195,50,257.246527
-10.403325,50,260.514376
-6.42775,50,263.926943
-9.18974,50,267.145049
-7.924026,50,270.411015
-15.155274,50,273.694741
-19.127228,50,276.948452
-17.247664,50,280.667298
-14.414201,50,283.937401
-17.805419,50,287.200242
-9.364981,50,290.444017
-15.58892,50,293.725255
-8.48584,50,297.004482
-8.750113,50,300.397423
-14.626131,50,303.985004
-16.845771,50,307.258856
-11.838052,50,310.793322
-10.087597,50,314.213366
-9.143037,50,317.952881
-9.436081,50,321.682727
-11.088119,50,324.960061
-14.74311,50,328.211416
-12.710432,50,331.519677
-14.518221,50,334.795007
-7.351151,50,338.477536
-7.664852,50,341.760395
-9.454847,50,346.257015
-9.812346,50,349.528741
-12.204185,50,352.797357
-10.086659,50,356.065606
-9.493355,50,359.731714
-8.352667,50,363.111007
-15.010917,50,366.408665
-16.162587,50,369.969578
-11.035623,50,373.247086
-8.436779,50,376.611626
-18.311329,50,379.873637
-6.642038,50,383.142856
-11.242171,50,386.430046
-15.153179,50,389.691349
-11.391917,50,392.927317
-36.353555,50,396.20066
-20.421864,50,399.496943
-7.816786,50,402.758875
-1.795932,13,403.653017
-18.310383,50,407.033872
-8.118068,50,410.606698
-13.737386,50,414.210501
-9.549987,50,417.526788
-9.094381,50,420.762027
-9.379978,50,424.023273
-16.426689,50,427.302284
-14.403331,50,430.595946
-15.61613,50,434.395792
