#{"t_start": 1655865053.829764, "env_id": "PandaReachDepthDense-v1"}
r,l,t
-11.281099,50,6.031883
-13.094936,50,9.069357
-14.412907,50,12.046644
-8.81983,50,15.847042
-10.802197,50,18.894845
-11.003146,50,21.91545
-3.927045,50,24.897413
-14.589484,50,27.908535
-16.501159,50,30.880717
-12.853238,50,33.921559
-13.278319,50,36.91859
-12.492634,50,39.90591
-15.058971,50,43.215038
-11.315903,50,46.216116
-12.676376,50,49.189574
-9.969154,50,52.168682
-12.039998,50,55.155781
-14.974669,50,58.154496
-12.582705,50,61.126297
-11.541009,50,64.418826
-8.449787,50,67.469997
-9.888204,50,70.464808
-11.062069,50,73.766288
-9.957977,50,76.90985
-18.462729,50,80.249458
-11.632785,50,83.269424
-13.032782,50,86.308841
-18.557806,50,89.67127
-11.5391,50,92.760197
-12.052044,50,95.794761
-10.244099,50,98.80819
-14.437981,50,102.200737
-11.504553,50,105.346884
-9.928802,50,108.581127
-13.845948,50,111.583473
-9.701506,50,114.656278
-12.832665,50,117.691226
-5.919611,50,120.730592
-13.04091,50,124.022532
-15.071148,50,127.049592
-12.748934,50,130.099129
-18.759838,50,133.129021
-7.227311,50,136.185139
-7.434462,50,139.648595
-6.649832,50,143.178672
-16.996929,50,146.492896
-11.85106,50,149.499406
-12.566343,50,152.505804
-7.629062,50,155.708359
-17.863743,50,158.900562
-15.370263,50,161.886537
-9.36823,50,164.922187
-12.990325,50,167.979979
-7.545403,50,171.327947
-14.959103,50,174.381886
-16.019063,50,177.446566
-18.067056,50,180.419452
-7.555057,50,183.458679
-9.91284,50,186.485167
-12.027687,50,189.53739
-11.763075,50,192.805217
-10.170277,50,195.803495
-8.441094,50,198.84444
-10.398297,50,201.867357
-4.264209,50,204.923102
-8.288391,50,207.926356
-10.795149,50,211.016932
-8.034761,50,214.346437
-11.817902,50,217.779714
-7.475264,50,220.8698
-12.952594,50,223.925938
-11.149808,50,227.302454
-4.770919,50,230.374351
-17.109219,50,233.428191
-9.729234,50,237.139175
-16.359931,50,240.201851
-8.881139,50,243.539488
-21.967721,50,246.65521
-16.89143,50,249.712126
-11.784819,50,253.129116
-9.878958,50,256.500485
-12.493471,50,259.869193
-11.086711,50,262.924427
-18.593455,50,265.960507
-17.091938,50,268.98313
-21.599742,50,272.026845
-6.958354,50,275.081595
-11.274028,50,278.083495
-17.185407,50,281.11314
-16.361043,50,284.259969
-6.450941,50,287.313423
-11.920022,50,290.364283
-8.852368,50,293.387693
-19.739056,50,296.461367
-21.893387,50,299.446345
-9.157485,50,302.58599
-14.733738,50,305.662713
-11.278126,50,308.754208
-13.117656,50,311.759679
-7.85071,50,314.808902
-14.633974,50,318.110373
-14.409863,50,321.125973
-12.217809,50,324.446423
-16.942485,50,327.483126
-11.021574,50,330.543177
-10.244067,50,333.552896
-10.327025,50,336.73809
-10.96232,50,340.038199
-5.673249,50,343.277608
-7.626908,50,346.280782
-6.628892,50,349.593084
-13.747155,50,352.640927
-17.183976,50,355.795022
-7.12324,50,358.844381
-5.811958,50,361.939162
-13.284628,50,365.005312
-12.675958,50,368.312196
-14.009214,50,371.396328
-11.265891,50,374.46053
-8.57881,50,377.526845
-8.392694,50,380.583473
-8.378039,50,383.707196
-9.038276,50,386.765285
-11.761006,50,389.823638
-9.569773,50,393.17299
-17.651196,50,396.482478
-16.722796,50,399.509622
-11.708778,50,402.480004
-16.74561,50,405.866325
-6.899701,50,409.112355
-8.878258,50,412.392445
-7.882047,50,415.393816
-12.841541,50,418.756519
-28.158773,50,421.883188
-5.204054,50,425.443775
-15.693096,50,428.67962
-14.250557,50,431.66221
-16.956727,50,434.68609
-16.055399,50,437.715537
-8.381025,50,440.763541
-15.43207,50,443.791557
-15.524306,50,446.821472
-7.19365,50,449.917642
-15.464333,50,452.983366
-9.155467,50,456.03406
-10.15536,50,459.678675
-10.130491,50,462.67113
-6.270129,50,465.682428
-8.444967,50,468.709196
-16.454765,50,471.736838
-8.798685,50,474.793263
-14.276459,50,478.079898
-7.890582,50,481.135247
-4.697597,50,484.136549
-14.698252,50,487.281482
-12.804927,50,490.345213
-13.128469,50,493.622918
-13.361503,50,496.670595
-18.091402,50,499.647146
-10.375495,50,502.668805
-7.631317,50,505.858545
-10.354554,50,508.965503
-13.383684,50,512.063328
-17.255171,50,515.068941
-8.703869,50,518.143131
-10.451934,50,521.255975
-11.118234,50,524.319104
-16.322269,50,527.420071
-10.746566,50,530.587578
-14.886106,50,533.717568
-18.446222,50,537.137472
-16.575582,50,540.155131
-9.930696,50,543.258576
-17.913512,50,546.567213
-7.482472,50,549.623846
-9.046903,50,552.627483
-13.605091,50,555.650299
-5.497526,50,559.180773
-20.522428,50,562.183958
-15.622208,50,565.240024
-9.161053,50,568.430389
-16.581976,50,571.455371
-14.122471,50,574.60366
-13.241333,50,577.699037
-15.589938,50,580.759368
-8.808784,50,583.885629
-20.427452,50,587.329853
-8.069633,50,590.357972
-11.967343,50,593.481025
-12.410429,50,596.543842
-9.410606,50,599.624614
-12.193922,50,602.748707
-17.540799,50,605.885458
-13.572824,50,608.926366
-13.079163,50,611.945807
-13.93833,50,615.15153
-8.784813,50,618.436386
-8.844614,50,621.481859
-8.542268,50,624.582409
-20.068094,50,627.594847
-8.518696,50,630.641387
-8.60351,50,633.922487
-13.767518,50,636.966433
-13.092991,50,640.020576
-17.336248,50,643.044806
-6.494396,50,646.468471
-8.111297,50,649.470533
-12.571488,50,652.477272
-6.631052,50,655.808911
-14.52466,50,658.890961
-14.614564,50,662.246543
-9.659426,50,665.398764
-11.079506,50,668.56348
-11.216841,50,671.74931
-9.700758,50,674.905144
-11.277051,50,678.001803
-14.609666,50,681.652794
-12.648436,50,684.793687
-5.719336,50,688.136013
-13.110955,50,691.139879
-14.641005,50,694.208444
-16.375084,50,697.258898
-11.883889,50,700.361179
-17.360699,50,703.788114
-11.212866,50,706.809316
-20.929535,50,709.8168
-11.550569,50,712.954582
-8.49973,50,715.993273
-10.358552,50,719.347042
-12.544164,50,722.398543
-19.174759,50,725.41866
-13.410109,50,728.736107
-16.15716,50,731.86441
-8.601415,50,735.351254
-10.343437,50,738.371786
-17.920974,50,741.877166
-16.426779,50,744.968881
-17.422301,50,747.969688
-12.863524,50,751.001483
-13.133011,50,754.377686
-5.514763,50,757.527568
-10.083427,50,760.557113
-12.876038,50,763.580216
-7.085869,50,766.602714
-11.020199,50,769.661567
-10.591537,50,772.704601
-16.460506,50,775.722579
-11.586574,50,778.954937
-12.265934,50,782.177211
-9.012738,50,785.82736
-14.900303,50,788.825078
-6.792303,50,792.258311
-14.855568,50,795.420277
-13.283149,50,798.529181
-13.82357,50,801.691997
-15.710017,50,804.904346
-13.015883,50,808.233152
-15.356807,50,811.271527
-16.35927,50,814.596162
-17.516832,50,817.699667
-13.803343,50,820.728251
-14.570014,50,824.029022
-5.053767,50,827.086554
-6.953166,50,830.099914
-6.140969,50,833.159244
-8.380286,50,836.168619
-9.084997,50,839.651277
-12.986145,50,842.812368
-7.002441,50,846.11
-13.972234,50,849.170282
-9.126726,50,852.227555
-18.967411,50,855.263215
-9.685404,50,858.325542
-9.854987,50,861.911917
-12.800166,50,864.920907
-12.748627,50,867.956105
-11.835851,50,871.042014
-12.240075,50,874.063153
-12.417821,50,877.300194
-19.614611,50,880.520873
-14.318243,50,883.658152
-9.866033,50,886.854981
-13.721075,50,889.993592
-19.803343,50,893.32235
-7.846983,50,896.3791
-6.397374,50,899.381799
-8.324844,50,902.417859
-9.45593,50,905.423508
-14.476206,50,908.496633
-9.512649,50,911.514529
-9.548344,50,914.520794
-7.539398,50,917.551282
-9.693472,50,920.594649
-10.131481,50,923.648503
-6.005173,50,926.857549
-13.905536,50,930.196496
-8.914261,50,933.248628
-9.633959,50,936.273855
-9.868293,50,939.268072
-11.076718,50,942.6777
-14.877782,50,945.736002
-12.645075,50,948.995607
-10.086022,50,952.071245
-6.777876,50,955.133071
-9.081655,50,958.175906
-9.550939,50,961.452462
-8.222125,50,964.510031
-8.178314,50,967.523443
-10.393652,50,970.637332
-16.039542,50,973.69597
-14.941284,50,976.987259
-8.785822,50,980.02409
-17.528112,50,983.03887
-13.986944,50,986.047301
-11.895534,50,989.533058
-9.309035,50,992.728135
-18.153146,50,995.769408
-13.693674,50,998.825067
-13.124773,50,1001.870774
-10.789077,50,1005.169424
-15.167731,50,1008.705282
-6.876129,50,1011.728058
-10.546061,50,1014.810229
-9.632472,50,1017.87657
-6.866605,50,1021.009783
-20.811412,50,1024.031265
-13.624046,50,1027.097677
-10.183471,50,1030.66401
-5.442455,50,1033.719748
-3.003507,50,1036.724816
-10.345979,50,1039.77087
-9.93639,50,1042.873924
-10.126349,50,1045.885926
-16.928401,50,1048.962547
-8.115167,50,1051.997743
-17.410318,50,1055.032654
-5.204188,50,1058.12034
-17.203496,50,1061.448555
-15.651586,50,1064.484736
-21.006571,50,1067.514127
-15.061115,50,1070.574965
-18.465224,50,1073.641397
-16.469908,50,1076.77598
-17.833456,50,1079.806462
-11.864003,50,1082.874954
-8.755025,50,1085.91141
-15.55183,50,1089.163278
-14.398614,50,1092.221274
-21.958348,50,1095.512035
-17.430169,50,1098.624217
-4.94535,50,1101.684783
-9.855575,50,1104.688411
-12.424435,50,1108.660925
-13.896133,50,1111.690665
-27.190521,50,1114.957374
-10.883239,50,1118.081568
-13.407899,50,1121.150628
-18.408626,50,1124.177659
-11.308902,50,1127.20112
-24.996636,50,1229.468798
-17.537582,50,1232.446764
-18.256364,50,1235.420584
