#{"t_start": 1656802799.8362038, "env_id": "PandaReachDepth-v1"}
r,l,t
-50.0,50,0.365047
-50.0,50,0.580058
-50.0,50,0.769779
-50.0,50,0.945714
-50.0,50,1.109317
-50.0,50,1.273235
-50.0,50,1.434153
-50.0,50,1.595104
-50.0,50,1.752312
-50.0,50,1.913171
-50.0,50,2.081492
-50.0,50,2.263325
-50.0,50,2.422757
-50.0,50,2.584719
-50.0,50,2.746021
-50.0,50,2.908391
-50.0,50,3.072577
-50.0,50,3.247767
-50.0,50,3.464
-50.0,50,3.642199
-50.0,50,4.107416
-50.0,50,4.309272
-50.0,50,4.485785
-50.0,50,4.650238
-50.0,50,4.824444
-50.0,50,5.035589
-50.0,50,5.252564
-50.0,50,5.469867
-50.0,50,5.688545
-50.0,50,5.911387
-50.0,50,6.170068
-50.0,50,6.526508
-50.0,50,6.972852
-50.0,50,7.222628
-50.0,50,7.602521
-50.0,50,7.824225
-50.0,50,8.043576
-50.0,50,8.280723
-50.0,50,8.517198
-50.0,50,8.746153
-50.0,50,8.97424
-50.0,50,9.195865
-50.0,50,9.415245
-50.0,50,9.639748
-50.0,50,9.858683
-50.0,50,10.07893
-50.0,50,10.298525
-50.0,50,10.521983
-50.0,50,10.744154
-50.0,50,10.964025
-50.0,50,11.18832
-50.0,50,11.408341
-50.0,50,11.637381
-50.0,50,11.858599
-50.0,50,12.066357
-29.0,50,12.28053
-50.0,50,12.521829
-50.0,50,12.748442
-50.0,50,12.998282
-50.0,50,13.224222
-50.0,50,13.470062
-50.0,50,13.695717
-50.0,50,13.920436
-50.0,50,14.134221
-50.0,50,14.351032
-50.0,50,14.577139
-50.0,50,14.809502
-50.0,50,15.041268
-50.0,50,15.277392
-50.0,50,15.515728
-50.0,50,15.742836
-50.0,50,15.958886
-50.0,50,16.171683
-50.0,50,16.406844
-50.0,50,16.638038
-50.0,50,16.871364
-50.0,50,17.106946
-50.0,50,17.338096
-50.0,50,17.572113
-50.0,50,17.799249
-50.0,50,18.037787
-50.0,50,18.262597
-50.0,50,18.484864
-50.0,50,18.711252
-50.0,50,18.93858
-50.0,50,19.165455
-50.0,50,19.404292
-50.0,50,19.615674
-29.0,50,19.825295
-48.0,50,20.046259
-50.0,50,20.274057
-50.0,50,21.178018
-50.0,50,22.066669
-50.0,50,22.935384
-50.0,50,23.85486
-50.0,50,24.678238
-50.0,50,25.598605
-50.0,50,26.477811
-50.0,50,27.348918
-50.0,50,28.241779
-45.0,50,29.096886
-50.0,50,30.021119
-50.0,50,30.867707
-49.0,50,31.780711
-50.0,50,32.685782
-50.0,50,33.547377
-50.0,50,34.465053
-50.0,50,35.282121
-50.0,50,36.217001
-34.0,50,37.089248
-50.0,50,37.94436
-26.0,50,38.812591
-50.0,50,39.620327
-50.0,50,40.499002
-50.0,50,41.419205
-50.0,50,42.223012
-45.0,50,43.026355
-24.0,50,43.822364
-50.0,50,44.628228
-33.0,50,45.480261
-50.0,50,46.447027
-50.0,50,47.321701
-43.0,50,48.238688
-50.0,50,49.078756
-50.0,50,50.017904
-50.0,50,51.044698
-50.0,50,52.04336
-50.0,50,52.932069
-50.0,50,53.76729
-50.0,50,54.669983
-50.0,50,55.510174
-50.0,50,56.409338
-50.0,50,57.298643
-50.0,50,58.270933
-50.0,50,59.17875
-50.0,50,60.011253
-50.0,50,60.923951
-50.0,50,61.782814
-50.0,50,62.698146
-50.0,50,63.743119
-50.0,50,64.676421
-39.0,50,65.605662
-50.0,50,66.472672
-50.0,50,67.197151
-50.0,50,67.866831
-50.0,50,68.614892
-27.0,50,69.499545
-50.0,50,70.308686
-50.0,50,71.047746
-20.0,50,71.754605
-50.0,50,72.457081
-50.0,50,73.155967
-50.0,50,73.834792
-50.0,50,74.609758
-50.0,50,75.411903
-50.0,50,76.193717
-50.0,50,76.839241
-35.0,50,77.477689
-50.0,50,78.117049
