#{"t_start": 1650247883.3922956, "env_id": "PandaReachDepthDense-v1"}
r,l,t
-6.928613,50,7.284986
-14.914611,50,11.342943
-12.229231,50,15.394946
-14.622735,50,19.461757
-19.066882,50,23.533072
-11.737666,50,27.775626
-7.910454,50,31.817215
-17.586125,50,36.054964
-13.070785,50,40.418059
-11.994376,50,44.522077
-18.659326,50,48.809329
-12.961093,50,53.364137
-9.888041,50,57.418731
-13.704434,50,61.443879
-9.07364,50,65.449938
-12.493316,50,69.534863
-7.274111,50,73.73444
-10.929059,50,78.019461
-11.471362,50,82.074587
-12.288549,50,86.106961
-17.036277,50,90.178393
-9.692162,50,94.246959
-8.748236,50,98.330234
-16.618524,50,102.547114
-15.795931,50,106.846275
-19.167061,50,110.926099
-8.630716,50,115.487825
-14.056939,50,119.566583
-18.113757,50,123.698735
-11.081255,50,127.752577
-15.243622,50,132.19963
-8.694171,50,136.360563
-14.483256,50,140.564001
-12.308823,50,144.661477
-7.401282,50,148.813108
-14.256693,50,152.849992
-9.477664,50,156.885587
-5.998665,50,161.425344
-9.569439,50,165.498633
-15.885568,50,169.909113
-10.262245,50,234.90425
-7.759639,50,239.016872
-11.629143,50,243.136919
-14.280092,50,247.307465
-13.113912,50,251.387753
-7.989607,50,255.473269
-11.606348,50,259.594107
-14.799404,50,264.345955
-15.475081,50,268.423605
-19.96609,50,272.467231
-13.629038,50,276.502513
-11.589912,50,280.937196
-4.759363,50,285.232824
-15.70579,50,289.394229
-10.93809,50,294.086642
-12.801565,50,298.19062
-15.583241,50,302.281794
-14.286707,50,306.911056
-17.07003,50,311.161141
-4.962924,50,315.192263
-8.789656,50,319.437237
-15.457393,50,324.180097
-11.463432,50,328.496422
-12.987308,50,332.971938
-11.346123,50,337.190533
-13.030782,50,341.2228
-6.536428,50,345.232989
-17.018956,50,349.641214
-8.312785,50,353.80764
-12.466925,50,357.88057
-13.137221,50,362.806319
-20.405702,50,367.094732
-14.068852,50,371.182719
-7.670355,50,376.0794
-6.34815,50,380.307491
-22.319363,50,384.358512
-12.04909,50,388.478061
-13.2387,50,392.538885
-9.948022,50,396.812729
-7.514728,50,400.820061
-6.41173,50,405.063568
-7.801211,50,470.385641
-13.871443,50,474.888971
-20.042196,50,479.239778
-8.341398,50,483.400006
-17.390939,50,488.170426
-21.505287,50,492.279992
-11.569206,50,496.442009
-9.77005,50,500.595529
-10.23473,50,505.031593
-15.343766,50,509.570732
-10.16779,50,513.740277
-10.63042,50,517.858369
-11.467118,50,522.137282
-9.963823,50,526.232203
-9.151644,50,530.363352
-13.899721,50,534.677214
-14.638803,50,539.225543
-6.473708,50,543.54597
-18.52493,50,548.155608
-9.790839,50,552.248504
-16.379967,50,556.593238
-18.269273,50,560.878915
-12.399691,50,565.460994
-15.363032,50,569.595511
-11.692916,50,573.782847
-12.707508,50,577.870964
-8.474886,50,582.101095
-14.678437,50,586.20823
-14.554096,50,590.476865
-14.805932,50,594.590482
-15.776515,50,599.004558
-11.605153,50,603.101234
-14.029413,50,607.319501
-7.890062,50,611.940357
-10.562983,50,616.069053
-19.644251,50,620.118649
-13.497551,50,624.475865
-18.357867,50,628.554837
-11.141107,50,632.675192
-9.681448,50,637.147939
-20.970701,50,641.441219
-19.247065,50,706.580352
-11.89231,50,711.02563
-9.969938,50,715.182686
-13.24534,50,719.449541
-9.867257,50,723.592582
-13.735226,50,728.070437
-14.482253,50,732.501111
-8.509483,50,737.266112
-8.246418,50,741.402089
-8.148638,50,746.087429
-6.664045,50,750.439663
-10.060858,50,754.532603
-15.656123,50,759.151027
-9.669615,50,763.282376
-11.246676,50,767.383497
-4.062754,50,771.587419
-12.947134,50,776.077378
-10.389222,50,780.624677
-8.051272,50,784.736588
-15.96889,50,788.865626
-9.015122,50,793.332016
-16.21605,50,798.034214
-12.126978,50,802.494546
-11.440775,50,807.116915
-10.172376,50,811.288569
-13.60496,50,815.394016
-9.822736,50,819.563478
-11.678529,50,824.249807
-13.80682,50,828.35694
-6.986826,50,832.783558
-12.534855,50,836.918759
-15.705634,50,841.027273
-9.301257,50,845.484981
-5.693061,50,850.178536
-8.545333,50,854.286086
-16.798109,50,858.406938
-7.010407,50,862.606236
-16.06082,50,866.663152
-14.372774,50,870.775955
-5.463823,50,874.871059
-15.490684,50,878.992209
-10.790148,50,943.990034
-7.700749,50,948.140344
-11.881895,50,952.922441
-7.746341,50,957.025393
-10.289206,50,961.181756
-10.978185,50,965.335329
-14.030979,50,969.467012
-13.949814,50,973.896286
-14.362055,50,978.350167
-9.384072,50,982.477545
-14.909193,50,986.926425
