#{"t_start": 1650247883.463022, "env_id": "PandaReachDepthDense-v1"}
r,l,t
-7.788652,50,7.251781
-17.991337,50,11.308897
-11.455101,50,15.361397
-17.27376,50,19.427633
-9.570316,50,23.498977
-10.898804,50,27.742006
-23.901535,50,31.783584
-5.109033,50,36.040209
-9.470001,50,40.385325
-18.900477,50,44.488333
-6.594242,50,48.774937
-11.966614,50,53.330544
-17.851668,50,57.385442
-13.612437,50,61.409966
-16.32734,50,65.415748
-12.562604,50,69.501418
-8.720886,50,73.719269
-15.908822,50,77.985672
-12.127954,50,82.040587
-5.803872,50,86.072495
-10.294625,50,90.146141
-18.329732,50,94.213477
-18.865775,50,98.296859
-8.094944,50,102.513237
-11.860197,50,106.812697
-8.82144,50,110.896457
-9.657459,50,115.454078
-14.53635,50,119.532259
-5.662402,50,123.665154
-17.09384,50,127.718659
-18.636873,50,132.185128
-9.292841,50,136.326836
-12.314491,50,140.529884
-6.577055,50,144.627766
-10.394229,50,148.779783
-11.159877,50,152.816364
-16.957465,50,156.851905
-19.199782,50,161.391558
-7.509567,50,165.465341
-13.567674,50,169.875693
-9.893323,50,234.870617
-13.563723,50,238.983428
-10.400259,50,243.103825
-7.878894,50,247.274128
-7.609405,50,251.354202
-12.822772,50,255.440094
-13.991223,50,259.580259
-7.411,50,264.312195
-13.899748,50,268.390489
-7.640609,50,272.434002
-10.93116,50,276.468484
-9.843009,50,280.90449
-18.148804,50,285.21879
-13.371203,50,289.360216
-12.096051,50,294.052844
-8.727743,50,298.156975
-16.337512,50,302.248612
-19.180097,50,306.877391
-8.172191,50,311.126849
-14.227217,50,315.158625
-13.910324,50,319.423732
-11.060612,50,324.146978
-11.609081,50,328.483197
-8.994862,50,332.93784
-15.416867,50,337.157934
-16.488213,50,341.188391
-9.550862,50,345.199111
-7.395745,50,349.60795
-13.255308,50,353.773814
-9.286194,50,357.866916
-8.151443,50,362.791964
-21.163112,50,367.060515
-8.189042,50,371.148777
-10.057134,50,376.051251
-11.225144,50,380.274527
-9.158148,50,384.324519
-10.728663,50,388.444844
-7.097693,50,392.50525
-13.993115,50,396.778914
-16.273589,50,400.785793
-12.694766,50,405.049301
-11.148402,50,470.352455
-10.294639,50,474.856329
-13.451349,50,479.205614
-19.099527,50,483.366791
-13.22858,50,488.136797
-9.38275,50,492.247113
-14.400978,50,496.409108
-9.136262,50,500.562404
-8.438938,50,504.997881
-10.780099,50,509.537647
-11.415126,50,513.707042
-13.796734,50,517.825474
-10.564139,50,522.104637
-9.659091,50,526.199478
-13.95796,50,530.330019
-14.112853,50,534.643671
-7.569929,50,539.21111
-13.301703,50,543.51307
-12.678403,50,548.122171
-10.656648,50,552.214602
-4.778255,50,556.560872
-17.191396,50,560.845508
-12.134359,50,565.427463
-9.997396,50,569.581573
-17.948946,50,573.74939
-6.565347,50,577.837474
-20.425032,50,582.067627
-14.14152,50,586.175377
-12.328025,50,590.443773
-14.753272,50,594.557425
-15.605111,50,598.97235
-8.757388,50,603.068893
-7.933181,50,607.286199
-11.903695,50,611.907104
-8.603945,50,616.035463
-14.791907,50,620.085234
-8.611301,50,624.44292
-10.044961,50,628.520725
-11.269585,50,632.642166
-15.907303,50,637.114873
-12.389729,50,641.408558
-16.051626,50,706.547067
-16.617186,50,710.993107
-7.501762,50,715.15072
-8.090678,50,719.417533
-16.51474,50,723.56046
-15.934301,50,728.037366
-17.144253,50,732.467797
-16.987092,50,737.232811
-8.044986,50,741.36884
-5.611797,50,746.073564
-13.934865,50,750.40725
-7.95727,50,754.499407
-13.22218,50,759.117536
-9.378805,50,763.249371
-12.172617,50,767.350226
-18.664754,50,771.574143
-23.395639,50,776.044402
-8.716387,50,780.591409
-9.996543,50,784.703567
-14.093962,50,788.832764
-9.427185,50,793.298149
-7.853698,50,798.00131
-22.083204,50,802.479568
-6.148744,50,807.083487
-10.04164,50,811.255402
-8.01374,50,815.361119
-15.50364,50,819.549078
-10.945156,50,824.216522
-12.37135,50,828.323764
-6.388116,50,832.750938
-10.439274,50,836.885596
-11.076122,50,840.993462
-13.587534,50,845.470953
-12.316605,50,850.14555
-20.221046,50,854.253934
-11.484848,50,858.373646
-20.385947,50,862.574076
-12.192161,50,866.629611
-9.918778,50,870.742263
-14.357732,50,874.837755
-6.69625,50,878.958949
-5.888413,50,943.956855
-7.989599,50,948.107171
-11.391624,50,952.889663
-8.541366,50,956.992372
-10.704775,50,961.148565
-8.508704,50,965.303336
-12.125113,50,969.433383
-14.23987,50,973.863204
-10.246733,50,978.317192
-7.443816,50,982.444426
-12.677096,50,986.893376
-9.456985,50,991.029923
-9.909792,50,995.160245
-15.14287,50,999.28721
-18.664018,50,1004.234319
-5.480803,50,1008.436331
-13.451898,50,1012.933313
-15.625505,50,1017.546083
-19.86607,50,1021.699342
-11.670062,50,1025.74855
-13.692029,50,1029.816972
-11.502556,50,1033.977813
-15.152374,50,1038.060467
-12.028123,50,1042.456432
-14.769799,50,1047.245154
-10.686621,50,1051.297869
-11.867353,50,1055.390807
-14.105984,50,1059.495145
-17.349938,50,1064.052109
-12.727064,50,1068.200898
-11.807537,50,1072.716305
-7.976318,50,1076.962475
-10.676698,50,1081.086657
-13.602833,50,1085.597681
-9.26223,50,1089.710984
-20.035711,50,1094.340671
-10.126661,50,1098.444443
-18.322842,50,1103.715974
-14.754123,50,1108.389471
-14.127893,50,1112.666988
-6.644804,50,1116.850858
-8.301127,50,1182.088875
-5.388763,50,1186.226625
-24.486645,50,1190.331836
-12.243957,50,1195.054512
-8.580524,50,1199.641351
-16.900177,50,1204.415278
-14.353129,50,1208.545243
-11.859926,50,1212.628785
-13.455572,50,1216.723658
-13.874878,50,1220.815804
-13.931738,50,1224.942474
-11.3793,50,1229.0352
-14.746108,50,1233.165668
-7.534742,50,1237.853517
-8.833622,50,1242.992153
-7.68209,50,1247.413457
-8.266027,50,1251.531282
-11.156415,50,1256.518553
-11.776288,50,1260.646067
-16.205442,50,1265.008335
-9.75138,50,1269.915829
-17.409862,50,1274.006765
-8.110819,50,1278.431465
-10.849105,50,1283.236957
-16.042227,50,1287.32431
-11.062497,50,1291.422066
-8.82743,50,1295.534279
-13.05968,50,1299.95329
-7.982404,50,1304.036948
-6.95425,50,1308.130214
-12.065003,50,1312.207862
-13.018823,50,1316.329139
-16.508148,50,1320.435807
-11.673426,50,1324.501281
-13.504901,50,1328.62238
-8.588546,50,1333.676962
-14.99333,50,1337.786674
-14.239381,50,1341.844922
-11.360544,50,1345.963858
-9.774143,50,1350.260429
-14.80606,50,1354.364134
-19.410317,50,1419.366631
-14.689882,50,1424.117264
-11.13955,50,1428.476827
-12.577486,50,1432.570833
-14.487809,50,1436.985728
-4.356841,50,1441.464034
-17.299307,50,1445.522638
-21.882499,50,1449.914705
-19.431346,50,1454.103602
-5.399641,50,1458.561007
-9.463944,50,1463.428716
-12.610904,50,1467.571782
-13.306687,50,1472.046802
-9.476701,50,1476.185844
-13.40067,50,1480.591967
-12.823784,50,1484.721503
-13.328388,50,1488.921534
-10.248087,50,1493.048185
-15.220018,50,1497.139374
-10.649609,50,1501.260602
-11.384652,50,1505.427934
-9.602319,50,1509.552907
-7.181753,50,1513.899809
-20.313841,50,1518.025982
-14.038366,50,1522.171527
-13.710799,50,1526.247577
-12.351376,50,1530.570956
-10.294951,50,1534.667047
-10.957377,50,1538.75807
-16.109707,50,1542.884416
-8.619842,50,1546.993572
-10.012188,50,1551.44084
-14.313637,50,1555.548437
-9.10574,50,1559.659861
-8.624466,50,1563.782672
-16.690773,50,1567.94397
-21.092247,50,1572.07589
-9.948097,50,1576.208058
-8.200005,50,1580.576704
-17.426606,50,1584.693764
-16.147851,50,1588.891484
-5.505453,50,1653.975664
-11.185493,50,1658.111957
-11.692268,50,1662.544446
-13.220289,50,1666.974546
-16.91887,50,1671.129444
-5.881403,50,1675.287599
-14.907263,50,1679.414859
-13.192524,50,1683.531244
-5.812518,50,1688.074128
-15.197074,50,1692.584172
-14.762098,50,1697.184015
-13.549691,50,1701.394117
-14.243516,50,1705.570024
-8.368035,50,1709.994576
-10.452803,50,1714.45066
-10.954175,50,1718.570316
-13.422166,50,1722.678473
-6.600272,50,1726.830183
-15.030525,50,1730.998492
-16.628248,50,1735.142622
-8.717649,50,1739.589292
-10.079276,50,1744.169978
-9.375336,50,1748.303959
-11.058251,50,1752.549128
-9.310325,50,1756.647651
-7.523413,50,1760.714918
-11.347676,50,1764.857801
-8.652387,50,1768.946632
-9.312003,50,1773.121111
-14.987297,50,1777.784752
-18.308138,50,1782.315559
-19.379945,50,1786.499378
-14.137143,50,1790.843396
-13.812547,50,1794.946804
-12.971734,50,1799.388596
-16.572967,50,1803.576598
-13.716889,50,1807.978045
-8.020017,50,1812.412287
-6.39347,50,1817.040232
-5.974735,50,1821.486558
-14.523515,50,1826.061851
-10.560402,50,1890.901469
-9.983815,50,1895.112133
-8.634089,50,1899.416867
-8.795037,50,1903.63659
-12.088375,50,1908.051723
-6.679141,50,1912.272646
-8.813901,50,1916.944347
-17.921081,50,1921.898123
-7.231504,50,1926.14547
-6.27805,50,1930.365382
-13.62346,50,1934.596998
-10.592992,50,1938.794158
-16.049282,50,1942.987951
-11.246196,50,1947.153067
-14.232549,50,1951.38578
-12.537705,50,1955.6383
-17.137577,50,1959.851663
-14.218008,50,1964.053837
-17.604138,50,1968.262041
-11.934722,50,1972.477086
-9.874062,50,1977.000383
-13.904215,50,1981.247469
-12.87107,50,1985.871915
-15.376159,50,1990.237222
-8.705861,50,1994.431085
-9.027065,50,1998.579861
-12.759792,50,2002.809043
-16.290902,50,2007.639795
-5.957885,50,2011.996974
-8.67273,50,2016.217898
-17.005697,50,2020.455633
-11.672299,50,2024.784519
-14.399884,50,2028.978335
-15.59387,50,2033.400414
-13.356712,50,2037.627553
-13.395771,50,2041.87434
-8.157214,50,2046.09357
-12.223093,50,2050.474743
-12.177637,50,2054.839079
-12.712042,50,2059.026277
-9.589192,50,2063.260094
-6.033789,50,2128.324385
-14.259061,50,2132.709896
-8.809079,50,2136.99842
-12.590566,50,2141.24162
-6.373046,50,2146.370494
-7.148735,50,2150.559887
-14.721853,50,2154.773602
-9.059982,50,2159.316944
-13.374029,50,2163.522948
-9.00644,50,2167.766443
-14.451343,50,2172.297717
-7.958635,50,2176.841278
-7.391262,50,2181.063639
-15.096295,50,2185.462907
-16.486382,50,2189.628289
-12.354055,50,2193.825258
-14.128935,50,2198.043281
-6.554615,50,2202.211331
-11.461578,50,2206.757356
-15.652337,50,2211.124045
-12.798292,50,2215.935229
-6.375355,50,2220.120208
-9.457051,50,2224.331645
-17.236527,50,2228.548379
-13.500418,50,2232.740779
-10.263806,50,2236.964475
-14.762238,50,2241.164264
-9.0059,50,2245.346623
-12.530495,50,2249.537769
-13.987027,50,2253.731535
-8.541333,50,2257.986139
-7.487145,50,2262.179512
-15.205013,50,2267.923928
-20.136121,50,2272.130423
-14.145009,50,2276.370188
-9.360811,50,2280.607593
-13.081101,50,2285.515929
-6.093335,50,2289.905116
-8.286336,50,2294.210817
-11.606975,50,2298.400813
-9.597686,50,2303.128665
-10.165461,50,2368.140591
-15.74763,50,2372.382509
-7.130369,50,2376.476888
-11.897512,50,2380.986141
-12.33516,50,2385.446933
-12.619966,50,2389.560955
-9.826424,50,2393.89133
-14.621241,50,2398.342785
-10.881871,50,2402.438664
-11.038418,50,2406.497598
-10.613976,50,2410.595322
-13.825778,50,2414.66224
-7.87882,50,2418.7328
-5.766471,50,2422.838994
-5.559239,50,2427.298158
