#{"t_start": 1656352862.5875535, "env_id": "PandaReachDepthDense-v1"}
r,l,t
-5.077656,50,8.101728
-6.3156,50,15.030024
-17.422379,50,23.675475
-6.758286,50,30.687853
-11.477817,50,40.978962
-5.774117,50,48.833135
-12.836617,50,58.586885
-7.37664,50,68.379351
-5.205743,50,79.977782
-7.830143,50,90.512255
-11.591111,50,106.465406
-12.32272,50,118.859153
-17.240708,50,140.261083
-26.178279,50,152.118759
-13.675855,50,171.691519
-15.991309,50,180.997825
-29.177277,50,196.390477
-19.144005,50,205.047679
-6.007843,50,227.804098
-9.08254,50,240.131317
-25.998118,50,257.2833
-24.981678,50,265.51541
-42.679623,50,286.905887
-37.663595,50,295.950521
-14.248024,50,318.475938
-16.486355,50,325.766441
-22.858355,50,347.535182
-24.818444,50,358.296148
-24.418039,50,373.493177
-22.497104,50,381.57362
-13.659227,50,397.822748
-24.992816,50,406.625557
-27.772688,50,429.084713
-22.43429,50,441.257591
-21.609252,50,462.504417
-16.966144,50,476.020831
-16.636115,50,491.626223
-17.900326,50,500.559637
-19.538031,50,519.665173
-15.285691,50,530.404254
-29.971905,50,545.623712
-26.294977,50,553.001952
-27.283308,50,567.954516
-18.312731,50,576.756036
-13.735526,50,595.464839
-16.26876,50,607.435189
-13.739419,50,624.78775
-23.947588,50,634.666004
-9.881918,50,650.308167
-3.441726,50,658.135343
-16.357691,50,673.724828
-19.29561,50,681.395364
-11.097618,50,697.867514
-10.853054,50,706.486422
-15.756323,50,723.61115
-15.104916,50,735.907665
-24.683128,50,757.201933
-24.603873,50,768.151209
-12.741928,50,783.66327
-16.830815,50,791.194969
-13.050405,50,810.75507
-17.266084,50,821.04999
-10.075718,50,839.537759
-13.826105,50,849.431631
-4.578074,50,865.742279
-5.297023,50,874.242882
-5.74078,50,889.361752
-7.240805,50,900.626151
-7.242825,50,921.13414
-10.420246,50,930.393313
-13.976677,50,947.137658
-4.27892,50,955.656946
-10.780915,50,975.79748
-5.727198,50,988.544779
-5.921269,50,1006.707179
-7.833596,50,1014.040637
-10.998032,50,1029.917379
-10.029911,50,1038.043544
-8.130606,50,1055.754659
-10.743037,50,1062.877546
-6.287431,50,1078.954553
-6.991214,50,1085.908507
-12.511612,50,1099.569432
-9.040199,50,1109.445607
-14.365224,50,1123.673779
-6.722892,50,1131.457711
-10.14834,50,1150.256921
-13.789694,50,1157.145287
-7.698719,50,1176.523067
-6.802568,50,1189.331054
-6.88202,50,1212.67019
-11.225995,50,1222.726351
-8.533267,50,1237.709392
-6.061776,50,1245.095941
-13.700292,50,1264.284772
-8.859399,50,1275.094306
-11.17558,50,1293.579206
-14.440024,50,1303.411346
-11.796026,50,1326.085059
-13.267185,50,1338.14166
-13.440079,50,1360.047698
-16.074903,50,1374.066181
-15.155245,50,1396.587127
-8.317383,50,1404.829328
-8.143849,50,1426.512564
-5.079686,50,1433.794445
-13.184545,50,1449.724911
-3.593986,50,1457.032538
-13.236517,50,1478.847887
-11.218315,50,1491.725281
-7.332689,50,1511.499961
