#{"t_start": 1656352862.8277416, "env_id": "PandaReachDepthDense-v1"}
r,l,t
-8.180916,50,7.963224
-9.874859,50,14.938669
-4.995096,50,23.536849
-11.732807,50,30.544709
-7.109051,50,40.839226
-11.091798,50,48.786175
-13.665737,50,58.501018
-6.912066,50,68.264839
-12.946121,50,79.946788
-8.133724,50,90.441999
-17.344106,50,106.328538
-12.277907,50,118.843376
-44.308273,50,140.226283
-38.349438,50,152.10251
-22.441254,50,171.559234
-20.000779,50,180.864081
-37.854527,50,196.254044
-38.44461,50,204.94391
-22.081302,50,227.746902
-24.032699,50,240.098092
-23.894086,50,257.237991
-33.672591,50,265.507033
-28.043942,50,286.77385
-34.37337,50,295.920765
-53.653914,50,318.353683
-46.355469,50,325.642033
-13.393368,50,347.515799
-13.860677,50,358.260582
-7.669261,50,373.359505
-18.103328,50,381.434475
-22.303425,50,397.692409
-27.996322,50,406.621801
-21.711616,50,429.049683
-15.409608,50,441.147916
-16.989412,50,462.472485
-30.739275,50,475.984495
-13.712526,50,491.51934
-16.074622,50,500.487441
-13.047473,50,519.542201
-18.334442,50,530.293748
-18.465943,50,545.494624
-5.739425,50,552.870558
-19.179429,50,567.819525
-17.265139,50,576.729364
-16.512936,50,595.427286
-17.991075,50,607.360714
-20.48777,50,624.754358
-20.601817,50,634.534707
-18.810732,50,650.171697
-21.77283,50,658.025704
-16.394768,50,673.598177
-13.158585,50,681.264438
-9.714729,50,697.732898
-17.311682,50,706.357209
-6.600694,50,723.611028
-12.493952,50,735.803734
-19.079731,50,757.162626
-15.7806,50,768.017698
-17.052538,50,783.531345
-22.590156,50,791.063586
-12.435651,50,810.725066
-11.880934,50,821.023983
-17.99498,50,839.411795
-15.247909,50,849.305499
-16.868164,50,865.717047
-10.387433,50,874.126801
-6.98674,50,889.223821
-8.818258,50,900.582743
-13.968754,50,921.004998
-8.002078,50,930.26129
-3.273461,50,947.00708
-8.777967,50,955.538007
-6.30711,50,975.665694
-6.273014,50,988.50427
-11.611457,50,1006.568285
-8.044748,50,1013.906938
-11.315666,50,1029.88488
-9.136706,50,1037.910837
-3.79421,50,1055.619156
