#{"t_start": 1656352862.331442, "env_id": "PandaReachDepthDense-v1"}
r,l,t
-9.239319,50,8.254751
-11.210981,50,15.159299
-4.049106,50,23.827652
-10.913836,50,30.839924
-10.359369,50,41.119259
-7.438893,50,48.870211
-8.114974,50,58.739804
-5.393825,50,68.516457
-6.586371,50,80.035675
-5.332279,50,90.577411
-23.798823,50,106.619417
-16.759243,50,118.894358
-13.285694,50,140.318766
-16.539183,50,152.171593
-24.19589,50,171.793471
-23.787966,50,181.143896
-29.922601,50,196.540603
-36.459264,50,205.106735
-10.204966,50,227.95178
-4.686397,50,240.216363
-22.208531,50,257.339164
-23.396833,50,265.613637
-6.298831,50,287.053496
-14.290684,50,295.98677
-31.76648,50,318.613703
-42.348417,50,325.906576
-25.789237,50,347.53144
-19.53849,50,358.350038
-22.094577,50,373.646436
-20.461524,50,381.621835
-18.188637,50,397.972712
-17.975175,50,406.645765
-15.886956,50,429.138844
-20.628857,50,441.3564
-22.997525,50,462.555715
-23.396745,50,476.079836
-27.54093,50,491.769146
-25.014547,50,500.602755
-19.622308,50,519.791959
-12.717315,50,530.546642
-15.427166,50,545.767174
-17.257325,50,553.142729
-16.794521,50,568.10305
-22.478747,50,576.872951
-18.86356,50,595.512815
-14.275985,50,607.541075
-13.393688,50,624.82772
-13.6765,50,634.813464
-18.337083,50,650.460594
-12.294863,50,658.280376
-13.143304,50,673.867242
-10.847704,50,681.536351
-12.147365,50,698.015459
-18.262671,50,706.625658
-7.780727,50,723.625039
-15.532065,50,735.962117
-15.076349,50,757.252577
-14.742283,50,768.294589
-17.755119,50,783.809988
-13.033108,50,791.341021
-23.329696,50,810.798306
-16.446187,50,821.037843
-12.972063,50,839.683829
-15.298262,50,849.574414
-11.702413,50,865.735296
-9.753318,50,874.391995
-5.118205,50,889.513396
-9.78184,50,900.671378
-5.45032,50,921.282537
-7.750912,50,930.541592
-13.466343,50,947.258948
-15.179723,50,955.800426
-8.998834,50,975.946234
-6.927015,50,988.582988
-3.828949,50,1006.861685
-14.926704,50,1014.190718
-6.056518,50,1029.963115
-13.205979,50,1038.195853
-8.674746,50,1055.904788
-5.906631,50,1063.026808
-10.007536,50,1079.106595
-9.952914,50,1086.063651
-10.597791,50,1099.723329
-7.542165,50,1109.599375
-5.15459,50,1123.826388
-9.853054,50,1131.502836
-8.318926,50,1150.406897
-4.592048,50,1157.294724
-6.736286,50,1176.568375
-3.741068,50,1189.432608
-6.851789,50,1212.684278
-10.11695,50,1222.879078
-6.950289,50,1237.861068
-7.013902,50,1245.248971
-7.325157,50,1264.334399
-7.676849,50,1275.238913
-7.578297,50,1293.727609
-10.977889,50,1303.454949
-11.387063,50,1326.141674
-7.847105,50,1338.19714
-7.009866,50,1360.126656
-8.150741,50,1374.114165
-10.679283,50,1396.737072
-8.123835,50,1404.878182
-11.158552,50,1426.65282
-18.593915,50,1433.941611
-9.107946,50,1449.871507
-11.696647,50,1457.179835
-13.463766,50,1478.897594
-8.302307,50,1491.77183
-3.465688,50,1511.644874
-6.636523,50,1521.490884
-14.813585,50,1544.497687
-13.157866,50,1558.277104
-9.577018,50,1574.734389
-8.176525,50,1583.162616
-5.015253,50,1599.714948
-3.223399,50,1607.668177
-9.823793,50,1625.966111
-11.009665,50,1633.663563
-12.251735,50,1648.790081
-8.97938,50,1657.214248
-4.173616,50,1680.98413
-8.925341,50,1689.399237
-10.964743,50,1708.440517
-6.342344,50,1721.692904
-6.225693,50,1744.155888
-6.487301,50,1757.367478
-5.094759,50,1773.60567
-9.109443,50,1784.827223
-10.076258,50,1806.066542
-6.953414,50,1819.191887
-9.333494,50,1836.087854
-12.511101,50,1845.984753
-8.289088,50,1860.982189
-10.170221,50,1871.199555
-3.707935,50,1887.273014
