#{"t_start": 1656876440.6063097, "env_id": "PandaPickAndPlaceDepthDense-v1"}
r,l,t
-43.707907,50,0.94549
-44.82394,50,1.810518
-51.458321,50,2.59508
-41.387757,50,3.363922
-49.639498,50,4.158585
-35.678014,50,4.919953
-41.655132,50,5.611467
-43.831312,50,6.43128
-42.06578,50,7.325025
-41.962179,50,8.193258
-42.374392,50,9.021726
-50.287404,50,9.897422
-57.557801,50,10.774128
-50.624574,50,11.626749
-46.006135,50,12.45798
-42.848878,50,13.300685
-45.193317,50,14.220666
-40.882139,50,15.051193
-32.991689,50,15.909899
-47.559091,50,16.764911
-52.001105,50,17.60229
-53.699566,50,18.375101
-41.130822,50,19.160564
-30.595992,50,20.24138
-45.562823,50,20.828675
-72.535959,50,26.567173
-52.226066,50,33.036848
-43.853159,50,39.438179
-49.535036,50,45.814012
-41.677858,50,52.056283
-36.843046,50,58.850579
-47.016964,50,65.112107
-44.49096,50,71.817107
-42.482736,50,79.411387
-50.464511,50,87.375898
-36.407116,50,95.318546
-44.4781,50,102.461362
-38.112236,50,109.587285
-34.767551,50,116.566564
-37.773196,50,123.363152
-35.275466,50,130.660515
-39.954794,50,137.506089
-38.659952,50,144.553315
-32.411599,50,152.190583
-42.950595,50,159.424736
-36.249334,50,166.491252
-42.269293,50,173.067771
-29.505265,50,179.799066
-36.079594,50,186.921991
-31.050564,50,195.437761
-34.465056,50,203.649591
-41.06586,50,211.954091
-40.460305,50,220.000792
-32.549144,50,228.300038
-42.282231,50,236.241481
-44.88376,50,244.760173
-43.112121,50,253.223663
-35.047852,50,261.185316
-43.306269,50,268.918346
-40.803064,50,276.836555
-31.371791,50,284.657931
-34.128476,50,292.489858
-32.177791,50,299.714755
-31.313476,50,307.679679
-38.202359,50,315.609569
-31.602281,50,323.733843
-30.94609,50,331.047717
-40.68771,50,339.210562
-38.989506,50,347.359393
-36.575284,50,354.26598
-39.257207,50,361.985521
-41.062651,50,369.862845
-40.628338,50,377.789645
-41.305736,50,385.497373
-34.647042,50,392.326297
-40.116712,50,398.87539
-35.012924,50,406.36907
-40.890637,50,412.821541
-38.491292,50,419.340828
-39.603458,50,425.899098
-42.716948,50,432.683488
-45.567221,50,440.007365
-42.981514,50,447.381418
-39.531156,50,455.269531
-33.924581,50,462.233674
-35.988609,50,468.950982
-36.031384,50,475.745858
-38.733967,50,482.443187
-42.17103,50,490.149256
-38.103507,50,497.620162
-33.715229,50,505.166873
-43.669483,50,513.44179
-39.729305,50,521.277052
-28.829718,50,529.345764
-34.91893,50,536.580915
-44.178419,50,544.612539
-38.679092,50,552.329209
-41.099746,50,559.427308
-40.30611,50,565.456153
-39.390534,50,573.040507
-28.706597,50,580.485929
-42.360303,50,587.338144
-31.826166,50,595.094038
-38.826783,50,603.449758
-34.480785,50,612.185806
-35.566079,50,620.720708
-38.639856,50,628.952579
-43.529827,50,636.608022
-43.139377,50,644.284685
-43.748619,50,651.998346
-38.636873,50,659.990148
-34.136568,50,667.917929
-35.374766,50,676.064118
-40.898598,50,683.998772
-29.383807,50,692.243213
-40.742408,50,700.308937
-42.900133,50,708.476892
-37.537938,50,716.606849
-42.426636,50,724.4291
-32.039549,50,731.689809
-39.057901,50,738.632312
-32.592432,50,745.197753
-33.643432,50,751.605809
-35.131894,50,759.244549
-43.992502,50,766.272211
-39.393871,50,774.002164
-42.401776,50,781.843672
-34.271561,50,789.507578
-35.304271,50,797.055856
-35.382884,50,803.853198
-37.228715,50,811.206529
-32.710774,50,819.682682
-41.749132,50,828.217698
-44.449819,50,836.661863
-33.5655,50,844.993678
-34.417149,50,852.952463
-31.75987,50,861.607899
-43.073142,50,869.011952
-38.128042,50,877.155074
-29.498091,50,885.17596
-41.50142,50,891.74635
-31.538263,50,899.078149
-33.285438,50,905.427384
-44.065615,50,912.480747
-37.852451,50,918.999886
-34.700922,50,927.078195
-31.45105,50,935.601378
-35.867928,50,943.690216
-41.741978,50,951.513132
-39.173045,50,958.23137
-38.609336,50,966.19631
-43.489261,50,974.039687
