#{"t_start": 1656183297.509349, "env_id": "PandaReachDepthDense-v1"}
r,l,t
-3.469181,50,5.164451
-8.891707,50,9.800669
-7.316556,50,15.084175
-6.376395,50,18.990289
-8.26329,50,23.425545
-2.212325,50,27.736389
-8.008179,50,32.061533
-6.023328,50,36.912936
-11.809817,50,41.974225
-9.924322,50,46.745605
-6.024513,50,51.905103
-6.437312,50,57.090265
-3.649276,50,61.650618
-7.52691,50,65.92388
-16.054105,50,77.597596
-13.080098,50,81.326151
-14.667365,50,92.631506
-15.074627,50,97.190768
-25.400772,50,109.590935
-16.659334,50,114.087466
-39.776668,50,125.534321
-36.617882,50,130.399808
-27.0728,50,142.479318
-40.080527,50,146.388754
-9.458099,50,158.298922
-15.044881,50,162.192442
-16.479294,50,173.352961
-13.663397,50,177.542171
-24.028472,50,189.042052
-33.747511,50,192.683431
-20.111006,50,204.444077
-28.090834,50,208.762705
-41.144603,50,221.380614
-34.501405,50,225.385089
-44.919396,50,237.045212
-48.2713,50,241.113337
-41.893365,50,253.534321
-41.526878,50,258.153476
-13.431067,50,269.858431
-13.81198,50,274.614238
-29.341933,50,287.061866
-21.308055,50,292.352555
-14.594322,50,304.931898
-11.596404,50,309.649824
-36.65119,50,322.568502
-27.241848,50,327.090611
-42.957737,50,339.966454
-45.392558,50,344.152829
-40.326168,50,355.805461
-45.975021,50,359.547425
-37.704403,50,371.219876
-37.94125,50,375.014476
-16.387095,50,386.695148
-20.897418,50,390.892298
-35.356967,50,403.019439
-33.548928,50,407.358229
-14.67167,50,420.040205
-6.07267,50,424.064978
-14.472275,50,436.056842
-25.225182,50,439.655504
-25.158756,50,450.82308
-34.578368,50,455.56998
-45.756897,50,468.265832
-40.284837,50,472.762274
-39.003452,50,485.597964
-41.770279,50,490.032541
-31.381971,50,502.685657
-23.020805,50,507.343389
-24.535706,50,520.70429
-12.520899,50,525.278323
-27.28272,50,537.648353
-28.302914,50,542.1989
-21.050494,50,553.880871
-24.359713,50,557.929056
-10.776108,50,569.142529
-15.657273,50,573.274391
-18.594876,50,584.908553
-19.284823,50,588.998989
-31.596216,50,600.306807
-34.614479,50,604.261077
-15.782029,50,615.524266
-22.18526,50,619.2794
-14.55738,50,629.973921
-24.497151,50,633.662066
-29.109076,50,644.676458
-31.748811,50,649.16911
-8.124627,50,661.406975
-12.774955,50,665.837853
-44.923227,50,678.035935
-45.408578,50,683.298117
-19.570752,50,694.900692
-19.0772,50,699.32473
-16.051274,50,712.354739
-27.5336,50,717.456826
-27.573058,50,730.208228
-21.878387,50,734.526047
-14.773956,50,746.63656
-23.533523,50,751.37185
-29.515966,50,763.835788
-21.254144,50,768.213671
-19.524685,50,780.903622
-20.109214,50,785.362554
-24.151846,50,798.369491
-27.852251,50,803.218729
-16.615306,50,816.277315
-11.894655,50,821.16186
-18.150429,50,834.36131
-20.277906,50,839.161524
-47.995728,50,851.579474
-47.866163,50,856.023863
-22.443679,50,869.18627
-26.775029,50,874.279898
-37.190674,50,886.01035
-25.263754,50,889.99265
-18.922168,50,903.262613
-16.998735,50,907.452613
-15.757449,50,918.888608
-15.105704,50,922.796685
-29.046653,50,934.235507
-31.876843,50,938.714789
-31.739442,50,951.073026
-30.795991,50,955.627833
-34.630245,50,967.554348
-40.159655,50,971.980117
-40.499316,50,983.42315
-43.422775,50,987.644421
-40.01075,50,1000.054279
-40.447621,50,1004.537983
-14.95892,50,1017.177002
-15.112254,50,1021.846306
-31.322717,50,1034.143133
-24.413502,50,1038.37219
-33.882903,50,1051.229959
-38.875351,50,1055.849338
