#{"t_start": 1656876440.7094672, "env_id": "PandaPickAndPlaceDepthDense-v1"}
r,l,t
-48.492511,50,0.845737
-47.346853,50,1.710438
-47.715749,50,2.495443
-53.965572,50,3.264818
-34.126636,50,4.058991
-53.437702,50,4.819902
-50.765744,50,5.511368
-50.580232,50,6.332051
-44.868561,50,7.225368
-37.917446,50,8.096614
-59.806015,50,8.922206
-56.857645,50,9.798421
-40.329599,50,10.675411
-53.606143,50,11.527004
-40.902122,50,12.359188
-57.702035,50,13.201481
-37.637947,50,14.121249
-39.297845,50,14.951569
-39.967469,50,15.810956
-41.943353,50,16.665103
-49.277642,50,17.502351
-38.306824,50,18.276073
-43.226957,50,19.060849
-55.376614,50,20.142984
-48.320085,50,20.727857
-66.953054,50,26.467478
-54.120896,50,32.936957
-61.556055,50,39.338233
-54.015496,50,45.713845
-44.094947,50,51.956399
-46.612134,50,58.752316
-44.588833,50,65.012261
-51.201372,50,71.718771
-49.489159,50,79.313599
-41.177029,50,87.277977
-49.310053,50,95.219987
-35.556476,50,102.363993
-33.193696,50,109.488086
-42.720292,50,116.467971
-44.570804,50,123.264245
-36.840391,50,130.564002
-35.552359,50,137.406627
-31.268367,50,144.455221
-35.52664,50,152.094193
-30.00987,50,159.327472
-38.525044,50,166.392541
-32.114152,50,172.968872
-33.475651,50,179.699887
-37.456201,50,186.825126
-41.424034,50,195.340686
-36.528698,50,203.553522
-27.805162,50,211.858343
-40.170421,50,219.903676
-33.643981,50,228.202798
-41.152679,50,236.143922
-40.318441,50,244.662759
-36.958575,50,253.126285
-43.396804,50,261.088126
-37.230277,50,268.820596
-34.017654,50,276.739646
-34.456833,50,284.561128
-42.955365,50,292.395435
-38.76339,50,299.617401
-45.403862,50,307.581889
-32.914448,50,315.512852
-37.899445,50,323.636855
-42.051597,50,330.950108
-35.016882,50,339.112929
-37.588327,50,347.26195
-37.037725,50,354.168324
-37.211693,50,361.887806
-36.374751,50,369.765071
-42.325543,50,377.692472
-38.868558,50,385.400004
-40.875418,50,392.230252
-37.11884,50,398.776505
-43.559461,50,406.269255
-45.671925,50,412.722695
-30.965752,50,419.242169
-36.813917,50,425.800052
-42.79205,50,432.585307
-28.734092,50,439.911105
-40.351498,50,447.283325
-38.943013,50,455.171054
-43.40058,50,462.134877
-37.360233,50,468.853378
-40.575788,50,475.647729
-43.216581,50,482.344613
-40.812959,50,490.051471
-34.863534,50,497.520511
-39.60028,50,505.07021
-41.339348,50,513.345306
-41.512339,50,521.179896
-38.692403,50,529.24812
-32.790109,50,536.482815
-35.887321,50,544.515661
-42.854183,50,552.232533
-44.766817,50,559.329125
-36.366162,50,565.358531
-38.803722,50,572.944794
-37.46609,50,580.389089
-39.64551,50,587.239064
-37.567189,50,594.996802
-40.625813,50,603.35407
-37.123378,50,612.089767
-43.727431,50,620.624295
-39.280322,50,628.856423
-33.670672,50,636.51097
-38.450962,50,644.18709
-32.57716,50,651.901942
-37.985327,50,659.893975
-35.930342,50,667.82182
-43.560394,50,675.966805
-39.628813,50,683.901734
-38.757542,50,692.146592
-36.687486,50,700.211245
-32.373381,50,708.380754
-33.316348,50,716.509454
-28.979711,50,724.329716
-33.406125,50,731.593139
-33.153513,50,738.533293
-45.292609,50,745.099139
-36.486912,50,751.506222
-40.581893,50,759.148276
-36.378373,50,766.173447
-33.796234,50,773.905006
-41.805455,50,781.746814
-40.67152,50,789.410573
-39.384323,50,796.957988
-39.922328,50,803.754127
-31.136416,50,811.108485
-41.132256,50,819.585808
-40.889106,50,828.120191
-36.477472,50,836.566551
-40.113781,50,844.896637
-38.578255,50,852.85501
-38.542084,50,861.511762
-40.665422,50,868.914891
-42.02678,50,877.058456
-35.737328,50,885.081873
-38.670707,50,891.647657
-36.242423,50,898.980819
-37.54248,50,905.328589
-39.097205,50,912.382578
-33.719921,50,918.900902
-34.300532,50,926.98193
-40.775547,50,935.504185
-38.685652,50,943.59305
-31.26696,50,951.414249
-37.47482,50,958.132412
-34.973445,50,966.099319
-40.26202,50,973.940261
-31.907114,50,980.560049
-39.09349,50,987.288102
-36.934919,50,994.246386
-31.766584,50,1001.823286
-32.344838,50,1009.437726
-36.66954,50,1016.273791
-39.22662,50,1023.374919
-32.566873,50,1031.754724
-35.739326,50,1039.670125
-34.384775,50,1046.324749
-39.053684,50,1053.160163
-39.789932,50,1060.410222
-31.675123,50,1068.298088
-35.335247,50,1076.657053
-41.724162,50,1084.017355
-41.354799,50,1090.99465
-37.090055,50,1099.642107
-28.365514,50,1106.622455
-37.803263,50,1113.534283
-33.732642,50,1120.25414
-42.263965,50,1126.70453
-39.65248,50,1134.006524
-33.836208,50,1141.649724
-42.272453,50,1149.715175
-32.92916,50,1158.573017
-43.69505,50,1166.655661
-37.611923,50,1174.752304
-40.073711,50,1182.779732
-38.739234,50,1190.524163
-39.396258,50,1197.479673
-39.75032,50,1205.626676
-34.764134,50,1213.202866
-40.042794,50,1219.932617
-35.534995,50,1226.905868
-33.452549,50,1234.127578
-37.36838,50,1240.680278
-34.875172,50,1247.615144
-39.096084,50,1255.10641
-35.792335,50,1262.66355
-27.51042,50,1270.701787
-34.70677,50,1278.456379
-30.453164,50,1286.045753
-42.268732,50,1293.791296
-28.343655,50,1300.933578
-38.027605,50,1308.016173
-37.422026,50,1316.196002
-38.097289,50,1324.454087
-29.153224,50,1332.26936
-40.942606,50,1340.222614
-30.24391,50,1347.288927
-34.784274,50,1354.261577
-34.572282,50,1362.279224
-41.883543,50,1369.619296
-33.116744,50,1377.321654
-38.681028,50,1384.875669
-37.668117,50,1391.685297
-43.474282,50,1400.079402
-43.568868,50,1408.610549
-27.406688,50,1415.920517
-35.716907,50,1423.286541
-31.332432,50,1430.180368
-40.0753,50,1436.670989
-28.902608,50,1442.930668
-43.086989,50,1449.889907
-38.570105,50,1456.943433
-41.902079,50,1465.724881
-42.743098,50,1474.309355
-31.113968,50,1482.627357
-35.087909,50,1489.886938
-35.256916,50,1497.519386
-28.528389,50,1504.961731
-43.436807,50,1512.623735
-34.064011,50,1520.269505
-35.696499,50,1527.514414
-34.083809,50,1534.424491
-27.376369,50,1541.433202
-31.37694,50,1548.408084
-38.797132,50,1555.336445
-39.637742,50,1562.295632
-40.915824,50,1569.15291
-32.589358,50,1575.91768
-45.665241,50,1582.501687
-37.349927,50,1588.325871
-41.04487,50,1594.638186
-27.857503,50,1601.672233
-38.67342,50,1608.611012
-39.367809,50,1615.323067
-37.25362,50,1622.87793
-32.915542,50,1630.599843
-35.266669,50,1638.226557
-41.602116,50,1645.956431
-30.909262,50,1652.913306
-33.060561,50,1658.945982
-31.262656,50,1665.032792
-38.766612,50,1672.562222
-39.823358,50,1679.04806
-26.125531,50,1685.262405
-34.905619,50,1691.427063
-40.765222,50,1698.017931
-37.570913,50,1704.443482
-38.910657,50,1710.880876
-33.183706,50,1717.55284
-37.922195,50,1724.369974
-40.104265,50,1731.425503
-26.781444,50,1738.458785
-44.981086,50,1745.391792
-37.409099,50,1751.799306
-30.449949,50,1759.116586
-29.9143,50,1766.062069
-29.567471,50,1772.931107
-34.430548,50,1779.719342
-38.261707,50,1787.049786
-36.588147,50,1794.209549
-38.601997,50,1801.499179
-35.20253,50,1808.408791
-27.435185,50,1815.318777
-33.411547,50,1822.380631
-33.312391,50,1829.470927
-38.302689,50,1836.31843
-35.887895,50,1843.116405
-39.04892,50,1849.983073
-31.822966,50,1856.745281
-40.71388,50,1863.160341
-32.407475,50,1870.014498
-36.012086,50,1876.809329
-31.308913,50,1884.060537
-32.91727,50,1890.850168
-37.137868,50,1897.533312
-34.538766,50,1904.231354
-39.151525,50,1910.978809
-41.093442,50,1919.076967
-33.20664,50,1925.99683
-35.370248,50,1932.8833
-41.519981,50,1940.114037
-43.712974,50,1946.883216
-40.25485,50,1953.763412
-37.91907,50,1961.644548
-37.143151,50,1968.506673
-34.989323,50,1976.226411
-40.083714,50,1983.171539
-33.35528,50,1990.783748
-34.540095,50,1998.313819
-35.429699,50,2004.703834
-36.612519,50,2013.364783
-36.36751,50,2020.749316
-37.494896,50,2027.684043
-33.250004,50,2035.429632
-30.968422,50,2042.558998
-37.982425,50,2049.507169
-36.006367,50,2056.525139
-37.740373,50,2064.466198
-28.196935,50,2071.456362
-34.803167,50,2079.012924
-31.588177,50,2085.645568
-30.466794,50,2092.571568
-39.90148,50,2099.900595
-32.525758,50,2106.568584
-28.484403,50,2113.594972
-32.652342,50,2121.23243
-38.696544,50,2128.266378
-36.454196,50,2136.771981
-30.324997,50,2143.365707
-35.713944,50,2150.512119
-37.570823,50,2158.039649
-35.754523,50,2164.884601
-35.702525,50,2172.492521
-39.166807,50,2179.056076
-35.1921,50,2186.914619
-41.795194,50,2195.104427
-33.359589,50,2202.269299
-34.851896,50,2210.123336
-36.969523,50,2216.88299
-26.733653,50,2224.591761
-34.471279,50,2231.568314
-39.339807,50,2238.419792
-32.968504,50,2245.377737
-33.58349,50,2252.187387
-37.259363,50,2260.03187
-35.478453,50,2266.922464
-31.308522,50,2274.221183
-34.078542,50,2282.054212
-37.870457,50,2288.986659
-26.22579,50,2296.998896
-34.748356,50,2303.934843
-36.938058,50,2310.996448
-26.599471,50,2318.602322
-37.130513,50,2325.404974
-39.267926,50,2332.789863
-41.116664,50,2339.813376
-37.739354,50,2347.265355
-37.569304,50,2355.192332
-40.964619,50,2362.097357
-30.891384,50,2369.544779
-32.498236,50,2375.994344
-42.590817,50,2383.493056
-36.925692,50,2391.9248
-34.52082,50,2399.731626
-35.230937,50,2407.074634
-29.320093,50,2413.65041
-29.92366,50,2420.070764
-32.217258,50,2427.377205
-32.978941,50,2433.633274
-40.848667,50,2440.158127
-29.401602,50,2447.047315
-41.49953,50,2454.678937
-29.907713,50,2462.272865
-34.904904,50,2469.807185
-39.481756,50,2476.710677
-31.120397,50,2484.814827
-26.995895,50,2492.665724
-32.840628,50,2500.996168
-32.945616,50,2508.45704
-38.54244,50,2515.554395
-33.112882,50,2522.658947
-28.550544,50,2530.914628
-34.719193,50,2538.211705
-37.665113,50,2545.261767
-32.514095,50,2552.191442
-36.712364,50,2559.652337
-38.838605,50,2566.761281
-37.326294,50,2574.416558
-36.318269,50,2582.000814
-29.9966,50,2588.784337
-33.802614,50,2595.951273
-36.513192,50,2602.970558
-33.405155,50,2610.302843
-36.710747,50,2617.761773
-37.32154,50,2624.717068
-32.895074,50,2631.922893
-34.631417,50,2638.376169
-35.406819,50,2644.196886
-36.681686,50,2649.940672
-41.415649,50,2656.261131
-40.123738,50,2663.508034
-31.538598,50,2669.674424
-37.217116,50,2676.467783
-33.815959,50,2684.381735
-35.834922,50,2691.403519
-34.622225,50,2699.374629
-31.22266,50,2706.477444
-32.203174,50,2713.322102
-31.617482,50,2721.086311
-38.161863,50,2727.956341
-37.927351,50,2735.777595
-38.092963,50,2743.294003
-38.803387,50,2749.65205
-40.49795,50,2757.416561
-39.253521,50,2764.93741
-34.097044,50,2772.721962
-38.846249,50,2780.381224
-32.517778,50,2787.296757
-27.460705,50,2795.693273
-32.749948,50,2802.58715
-37.846421,50,2810.034349
-33.012291,50,2817.520749
-28.741857,50,2825.672377
-34.196788,50,2833.088686
-28.614257,50,2839.991873
-26.32615,50,2847.533021
-33.000511,50,2854.41242
-33.393035,50,2861.220948
-39.382448,50,2868.070276
-40.664601,50,2874.395638
-36.840522,50,2881.234303
-39.701596,50,2888.236827
-42.848412,50,2895.310928
-27.839808,50,2903.180794
-38.591108,50,2909.895195
-33.797141,50,2915.824864
-36.810265,50,2923.532224
-31.552737,50,2930.440826
-33.177333,50,2937.443575
-36.496504,50,2945.020375
-32.675914,50,2952.096924
-32.755301,50,2958.831832
-38.069995,50,2964.861854
-37.514751,50,2971.175048
-42.753695,50,2979.623984
-33.747304,50,2986.549861
-38.619559,50,2993.2727
-39.35113,50,3000.088279
-31.630906,50,3007.036229
-36.749346,50,3015.275398
-36.749782,50,3021.940991
-35.118393,50,3029.595003
-36.274086,50,3037.188936
-32.530132,50,3044.222434
-37.294118,50,3051.257848
-35.06561,50,3058.296927
-38.323134,50,3065.90344
-32.203609,50,3071.757726
-30.009382,50,3078.470234
-35.160503,50,3085.00511
-30.805015,50,3090.735615
-39.41421,50,3097.633659
-35.889306,50,3105.394694
-38.910529,50,3113.463804
-39.297853,50,3120.564003
-36.533126,50,3127.413856
-38.450297,50,3135.05402
-33.777817,50,3142.118454
-31.939611,50,3149.115879
-37.293247,50,3156.163589
-39.805147,50,3163.107243
-38.62035,50,3170.007864
-34.774309,50,3177.039601
-30.186788,50,3184.425058
-36.217682,50,3191.794092
-37.333631,50,3198.653686
-37.122968,50,3206.465463
-31.142608,50,3213.712317
-33.486805,50,3220.591691
-38.1063,50,3227.63091
-30.818045,50,3234.514068
-33.598345,50,3241.423169
-36.593867,50,3248.229025
-38.025529,50,3255.090361
-41.309076,50,3261.827057
-34.344286,50,3268.977575
-26.751424,50,3276.674435
-25.805258,50,3282.420319
-26.057583,50,3289.428845
-41.598994,50,3295.848214
-33.952187,50,3301.928031
-38.391194,50,3308.682853
-38.062955,50,3314.967885
-31.114999,50,3320.691421
-39.037669,50,3328.256137
-29.979458,50,3335.623568
-33.152962,50,3342.421254
-34.964874,50,3349.082661
-35.768219,50,3355.817049
-39.848163,50,3362.959704
-29.321878,50,3370.561594
-35.128516,50,3378.138283
-39.405664,50,3385.46209
-40.372551,50,3391.759116
-35.490476,50,3398.276746
-35.190792,50,3405.459755
-40.880301,50,3412.568836
-25.667644,50,3419.835706
-38.407052,50,3427.753515
-34.027609,50,3435.544946
-33.541945,50,3442.785823
-33.453375,50,3449.686656
-32.359671,50,3457.336259
-31.586773,50,3464.999916
-27.530048,50,3472.756437
-29.922,50,3479.848396
-36.886497,50,3486.266773
-39.787313,50,3494.277927
-32.612048,50,3501.190878
-33.147615,50,3508.252182
-35.718949,50,3515.30637
-39.192952,50,3523.28115
-40.117985,50,3530.642189
-28.868683,50,3537.252147
-32.611928,50,3545.035748
-28.158342,50,3551.707077
-38.209875,50,3558.421907
-31.263204,50,3566.002369
-37.539289,50,3572.541025
-37.435486,50,3580.023011
-37.274853,50,3587.152575
-29.400579,50,3593.91441
-29.850146,50,3600.984658
-31.349312,50,3607.72674
-30.651954,50,3614.901206
-37.897751,50,3622.015887
-37.760284,50,3628.510156
-34.711236,50,3634.460429
-31.825175,50,3641.297424
-32.104291,50,3648.223821
-25.565168,50,3655.290287
-27.68563,50,3662.18233
-41.597818,50,3669.374101
-28.308961,50,3676.3611
-36.46875,50,3683.372537
-39.47832,50,3690.480925
-33.715973,50,3697.268139
-41.117711,50,3705.603857
-39.791548,50,3712.405185
-35.172784,50,3719.862182
-32.787454,50,3727.215788
-37.13425,50,3735.107372
-35.357915,50,3743.305007
-35.4659,50,3750.025198
-34.579545,50,3756.401686
-35.357188,50,3763.734179
-42.827148,50,3770.502671
-30.396423,50,3778.392754
-36.127882,50,3785.592478
-32.201317,50,3792.742857
-32.84001,50,3799.544456
-31.17129,50,3807.531987
-39.788897,50,3815.509614
-33.95034,50,3822.506383
-35.293867,50,3829.191061
-29.499215,50,3836.053593
-40.325165,50,3842.780323
-37.118937,50,3849.800121
-36.048096,50,3857.512235
-36.872095,50,3864.487261
-40.28638,50,3871.939557
-41.001818,50,3879.087428
-38.849776,50,3886.171791
-37.175547,50,3893.659059
-32.349183,50,3900.56723
-36.637348,50,3908.924082
-34.721486,50,3915.964487
-37.18971,50,3923.48408
-37.482137,50,3930.558077
-36.26606,50,3937.48234
-34.868228,50,3945.309376
-29.862049,50,3952.096897
-30.867,50,3959.677375
-37.488251,50,3967.231396
-27.649487,50,3975.155627
-35.60849,50,3983.033098
-32.788744,50,3989.409371
-32.193447,50,3995.717077
-42.02996,50,4004.135605
-34.807869,50,4011.018785
-34.258381,50,4018.223113
-41.125047,50,4024.647806
-33.530732,50,4032.105786
-26.476447,50,4039.210033
-27.120222,50,4045.985949
-28.1573,50,4054.331186
-43.529303,50,4061.769397
-37.133719,50,4068.857625
-33.26952,50,4076.67732
-37.853509,50,4083.565323
-31.563225,50,4091.607577
-30.786094,50,4099.558873
-34.911624,50,4107.351814
-35.905668,50,4114.228716
-35.456492,50,4120.209516
-26.859817,50,4128.618432
-34.234142,50,4135.536178
-38.755671,50,4142.581873
-32.7491,50,4149.746985
-36.262944,50,4156.107624
-31.868255,50,4164.234981
-34.9925,50,4171.387219
-37.568465,50,4179.281568
-34.748118,50,4187.033407
-42.565416,50,4194.116382
-35.623231,50,4201.187876
-37.792664,50,4208.91034
-27.482651,50,4215.978472
-39.28428,50,4223.208541
-31.485027,50,4230.870237
-32.176593,50,4238.52424
-37.607497,50,4246.179256
-34.578217,50,4253.814857
-37.92803,50,4260.919914
-31.028513,50,4266.471688
-34.577029,50,4273.85125
-44.20356,50,4281.762292
-28.553426,50,4289.135542
-38.453467,50,4296.707498
-33.868764,50,4303.656476
-37.244663,50,4311.950208
-32.48879,50,4319.464369
-32.605827,50,4327.47216
-31.577341,50,4334.879758
-27.267164,50,4341.854957
-31.417025,50,4349.617311
-36.007965,50,4356.585829
-36.302439,50,4363.682659
-41.223347,50,4371.126261
-34.367703,50,4377.979282
-33.421257,50,4384.983768
-37.595356,50,4390.631977
-33.78039,50,4397.202025
-31.544918,50,4404.733052
-33.653959,50,4411.554218
-29.923124,50,4418.666041
-36.213712,50,4425.633659
-35.380667,50,4432.820886
-37.494508,50,4439.878259
-35.67832,50,4446.822231
-27.73258,50,4454.533026
-27.067921,50,4461.691075
-34.465158,50,4468.237699
-35.035115,50,4476.85411
-40.450885,50,4484.591858
-31.599632,50,4492.534813
-31.119489,50,4500.90879
-32.258105,50,4509.245914
-31.13289,50,4516.639486
-30.64051,50,4523.555763
-40.745635,50,4531.576693
-36.039694,50,4539.424479
-27.16266,50,4546.473527
-34.761552,50,4553.953959
-39.488324,50,4560.892148
-32.621195,50,4568.295512
-28.2564,50,4574.823714
-39.526376,50,4581.568625
-33.288413,50,4588.574718
-27.18531,50,4595.386173
-35.970529,50,4602.749198
-42.355077,50,4609.277669
-34.153034,50,4615.655816
-36.917791,50,4623.935494
-34.56316,50,4631.643058
-31.520178,50,4638.764736
-27.991169,50,4645.383296
-34.80417,50,4653.304073
-30.971657,50,4661.272881
-28.81231,50,4669.073236
-28.548587,50,4677.12454
-28.999856,50,4683.909442
-34.071254,50,4691.334964
-30.404135,50,4699.222392
-32.590876,50,4707.045323
-43.246307,50,4715.048098
-28.127461,50,4721.800259
-29.645696,50,4729.489465
-29.479506,50,4735.624084
-32.645863,50,4741.648566
-38.728549,50,4748.424674
-39.249774,50,4754.444516
-32.452293,50,4761.16238
-36.164652,50,4768.773522
-32.790468,50,4775.520795
-38.119825,50,4783.446064
-37.550261,50,4791.67682
-38.635681,50,4799.423599
-28.179515,50,4806.852142
-37.906755,50,4813.719521
-28.299433,50,4820.843321
-32.269957,50,4827.77325
-34.242984,50,4834.578567
-29.182783,50,4841.380496
-32.77345,50,4848.20449
-33.222739,50,4855.926516
-31.677125,50,4862.200425
-29.886617,50,4869.472664
-34.677524,50,4876.034497
-31.277271,50,4882.381985
-29.40126,50,4889.059549
-40.010442,50,4895.525603
-34.327127,50,4902.417278
-40.188083,50,4909.157084
-41.718919,50,4916.783312
-35.493579,50,4924.659716
-40.56164,50,4933.229793
-30.991606,50,4939.411077
-34.088716,50,4946.220315
-31.927075,50,4953.69341
-35.87935,50,4960.387015
-32.493176,50,4967.503489
-41.043026,50,4973.713365
-29.790063,50,4980.636672
-31.273097,50,4987.309515
-34.323533,50,4994.226396
-38.022666,50,5001.493409
-36.782489,50,5009.075749
-41.04428,50,5017.562684
-34.971444,50,5025.380612
-32.481547,50,5033.049581
-32.381386,50,5040.799692
-37.124938,50,5048.427509
-41.033313,50,5055.984358
-35.807892,50,5063.394248
-31.019037,50,5071.064814
-31.111379,50,5078.383236
-29.808534,50,5085.022143
-31.860215,50,5092.300296
-36.281982,50,5098.93965
-32.765487,50,5106.196869
-40.214508,50,5113.677989
-38.79405,50,5119.902056
-29.46057,50,5128.00583
-36.987508,50,5134.703587
-41.43329,50,5141.442057
-30.490107,50,5148.937407
-34.155359,50,5156.76504
-34.856555,50,5164.284986
-34.96794,50,5171.000434
-32.679594,50,5178.574306
-32.114099,50,5186.397955
-32.267874,50,5194.020909
-30.919002,50,5201.727107
-43.577117,50,5207.82514
-33.766293,50,5214.449106
-31.563018,50,5221.408152
-32.166666,50,5228.401754
-32.742756,50,5236.221313
-30.747365,50,5243.858296
-40.398951,50,5251.493048
-39.022374,50,5259.502227
-41.374284,50,5266.219087
-34.576896,50,5273.255869
-33.538715,50,5280.213811
-30.845593,50,5286.702014
-35.795488,50,5294.10789
-32.797673,50,5300.573709
-35.59191,50,5307.763478
-35.01069,50,5314.711635
-33.282788,50,5321.781889
-33.167586,50,5328.782511
-34.070082,50,5336.19918
-39.548707,50,5343.337562
-35.215203,50,5350.45711
-34.840245,50,5356.695562
-30.70901,50,5363.315569
-30.527783,50,5370.578127
-32.85702,50,5377.74746
-30.296885,50,5385.855139
-35.123081,50,5393.020146
-38.139402,50,5399.250837
-41.681523,50,5406.03456
-33.714633,50,5412.23188
-41.543188,50,5418.493784
-32.353841,50,5426.289477
-31.551695,50,5432.588231
-35.427257,50,5439.054183
-31.000666,50,5445.893116
-29.464305,50,5453.254338
-31.578257,50,5461.87453
-31.627037,50,5469.437486
-41.838354,50,5477.602481
-31.781036,50,5485.432348
-34.774598,50,5493.105398
-38.500002,50,5500.364335
-33.381823,50,5506.508439
-28.002623,50,5514.113923
-34.740645,50,5521.852663
-34.986085,50,5527.700534
-37.396754,50,5535.455418
-29.307079,50,5543.670581
-30.719969,50,5551.465394
-31.165637,50,5558.039841
-41.462288,50,5565.112553
-25.950033,50,5572.504556
-29.337292,50,5578.850775
-39.880137,50,5585.488117
-33.159612,50,5592.942928
-33.369394,50,5598.938219
-38.254108,50,5606.235706
-36.49737,50,5613.333445
-37.564181,50,5619.063762
-39.444767,50,5626.63812
-36.437975,50,5633.378224
-32.769844,50,5640.037702
-36.050311,50,5646.913551
-23.973702,50,5653.796612
-38.865908,50,5660.713058
-27.281992,50,5667.639546
-39.047395,50,5674.599119
-32.754001,50,5682.131746
-36.650341,50,5688.865258
