#{"t_start": 1658261189.9624436, "env_id": "PandaPickAndPlaceDepthDense-v1"}
r,l,t
-68.094785,50,3.726156
-65.57122,50,4.267591
-68.287811,50,4.722654
-54.575254,50,5.186854
-50.03436,50,5.642847
-63.092689,50,6.101004
-50.016772,50,6.554061
-63.646955,50,7.007662
-57.167414,50,7.460814
-53.120618,50,7.911727
-60.55258,50,8.364032
-54.915951,50,8.81741
-64.850494,50,9.272698
-65.760811,50,9.72581
-67.573153,50,10.496964
-62.850122,50,11.155373
-58.757119,50,11.608324
-53.280665,50,12.100149
-69.050436,50,12.558262
-62.58751,50,13.026062
-70.100428,50,13.705439
-60.811499,50,14.169975
-61.97351,50,14.650952
-62.667606,50,15.20989
-57.627227,50,15.834685
-48.770592,50,17.048465
-55.384896,50,18.675975
-58.524966,50,20.199651
-44.4436,50,21.890754
-60.592707,50,22.907626
-49.195867,50,24.399054
-48.240066,50,25.757499
-46.46016,50,26.924723
-52.424742,50,28.046548
-52.79792,50,29.28547
-44.701584,50,30.542444
-45.723518,50,32.134617
-56.218535,50,33.933444
-46.761965,50,35.217767
-52.073822,50,36.463737
-59.356361,50,37.801782
-42.705075,50,39.452747
-61.234006,50,40.865326
-43.701534,50,42.639825
-58.63446,50,44.748859
-46.97223,50,46.01979
-47.950102,50,47.82131
-54.810277,50,49.431669
-58.550967,50,50.940882
-59.904644,50,52.190663
-53.62487,50,53.444085
-42.39451,50,55.331879
-43.542288,50,56.919482
-48.941229,50,58.135955
-44.295815,50,59.476515
-59.884533,50,61.358336
-56.616616,50,62.994336
-51.058069,50,64.992678
-44.986084,50,66.219741
-52.026413,50,67.483295
-42.565244,50,68.642684
-43.255128,50,69.954204
-51.598994,50,71.775319
-46.51076,50,73.983203
-46.564426,50,75.774495
-46.179876,50,78.074446
-39.791541,50,79.405953
-41.895073,50,80.676922
-42.214413,50,82.075465
-45.544843,50,83.537402
-42.805518,50,85.440825
-40.938113,50,87.037019
-47.59507,50,88.257495
-50.504743,50,89.983418
-39.338769,50,92.184969
-43.941288,50,93.701484
-42.682645,50,94.992354
-39.261549,50,96.28788
-44.305955,50,97.643502
-39.030235,50,99.014002
-43.478835,50,100.995986
-43.883723,50,102.420968
-43.796727,50,103.648679
-38.48847,50,105.190408
-40.804599,50,106.996579
-34.45754,50,108.30659
-39.873652,50,109.623628
-36.74823,50,110.916301
-41.379692,50,112.23024
-40.63557,50,113.536476
-45.279479,50,115.779505
-43.231623,50,117.808845
-38.867997,50,119.407942
-42.006885,50,120.732884
-50.011096,50,122.073426
-35.636098,50,123.580634
-46.945175,50,125.342497
-44.462444,50,127.203834
-34.853294,50,128.977453
-44.687727,50,130.212595
-43.325899,50,131.698079
-52.925372,50,133.160465
-39.364675,50,134.704899
-37.514479,50,136.139851
-46.92682,50,137.618621
-40.765773,50,139.343441
-43.424905,50,140.780821
-37.596264,50,142.06867
-37.555395,50,143.31202
-34.569288,50,145.033415
-43.548162,50,146.567302
-41.420901,50,147.832832
-42.46783,50,149.513523
-49.86274,50,151.251397
-40.910406,50,152.945525
